,Round,Hometeam,Scorehome,Scoreaway,Awayteam,Home,Draw,Away,Date,Status
29,1,Dynamo Dresden,1,1,FC Koln,2.87,3.3,2.4,01-07-20 10:17,Live
30,1,Dynamo Dresden,1,1,FC Koln,3.1,3.3,2.3,01-07-15 19:29,Live
31,1,Dynamo Dresden,1,1,FC Koln,3.3,3.3,2.2,01-07-15 2:37,Live
32,1,Dynamo Dresden,1,1,FC Koln,3.75,3.25,2.05,01-07-14 15:20,Live
33,1,Dynamo Dresden,1,1,FC Koln,3.8,3.3,2,01-07-13 15:31,Live
34,1,Greuther Furth,2,0,Arminia Bielefeld,1.53,4,6,01-07-21 13:28,Live
35,1,Greuther Furth,2,0,Arminia Bielefeld,1.61,3.8,5.5,01-07-21 10:25,Live
36,1,Greuther Furth,2,0,Arminia Bielefeld,1.66,3.75,5,01-07-21 9:41,Live
37,1,Greuther Furth,2,0,Arminia Bielefeld,1.7,3.6,5,01-07-21 8:41,Live
38,1,Greuther Furth,2,0,Arminia Bielefeld,1.72,3.6,4.75,01-07-19 22:57,Live
39,1,Greuther Furth,2,0,Arminia Bielefeld,1.66,3.75,5,01-07-16 14:32,Live
40,1,Greuther Furth,2,0,Arminia Bielefeld,1.75,3.6,4.75,01-07-15 5:28,Live
41,1,Greuther Furth,2,0,Arminia Bielefeld,1.72,3.5,5,01-07-14 13:30,Live
42,1,FSV Frankfurt,0,1,Karlsruher SC,2.4,3.4,2.8,01-07-21 11:07,Live
43,1,FSV Frankfurt,0,1,Karlsruher SC,2.2,3.4,3.2,01-07-21 8:38,Live
44,1,FSV Frankfurt,0,1,Karlsruher SC,2.25,3.4,3.1,01-07-21 8:34,Live
45,1,FSV Frankfurt,0,1,Karlsruher SC,2.05,3.4,3.5,01-07-17 10:03,Live
46,1,FSV Frankfurt,0,1,Karlsruher SC,2,3.4,3.75,01-07-15 5:28,Live
47,1,FSV Frankfurt,0,1,Karlsruher SC,1.9,3.4,4,01-07-14 13:30,Live
48,1,Union Berlin,1,2,VfL Bochum,1.85,3.5,4.2,01-07-19 22:59,Live
49,1,Union Berlin,1,2,VfL Bochum,1.8,3.6,4.33,01-07-16 12:50,Live
50,1,Union Berlin,1,2,VfL Bochum,1.9,3.5,4,01-07-15 19:04,Live
51,1,Union Berlin,1,2,VfL Bochum,2.05,3.4,3.5,01-07-15 11:04,Live
52,1,Union Berlin,1,2,VfL Bochum,2.1,3.4,3.4,01-07-15 5:28,Live
53,1,Union Berlin,1,2,VfL Bochum,2.1,3.25,3.5,01-07-14 13:30,Live
54,1,Fortuna Dusseldorf,1,0,Energie Cottbus,1.72,3.5,5,01-07-22 17:52,Live
55,1,Fortuna Dusseldorf,1,0,Energie Cottbus,1.8,3.5,4.5,01-07-22 15:33,Live
56,1,Fortuna Dusseldorf,1,0,Energie Cottbus,1.72,3.6,4.75,01-07-22 13:33,Live
57,1,Fortuna Dusseldorf,1,0,Energie Cottbus,1.75,3.6,4.6,01-07-22 12:16,Live
58,1,Fortuna Dusseldorf,1,0,Energie Cottbus,1.72,3.6,4.75,01-07-22 5:59,Live
59,1,Fortuna Dusseldorf,1,0,Energie Cottbus,1.85,3.5,4.2,01-07-21 8:34,Live
60,1,Fortuna Dusseldorf,1,0,Energie Cottbus,1.9,3.5,4,01-07-15 5:26,Live
61,1,Fortuna Dusseldorf,1,0,Energie Cottbus,1.83,3.5,4.33,01-07-15 1:32,Live
62,1,Fortuna Dusseldorf,1,0,Energie Cottbus,1.83,3.5,4.33,07-12-19 18:30,Live
63,2,Vfr Aalen,0,2,Greuther Furth,3.2,3.4,2.2,01-07-26 17:46,Live
64,2,Vfr Aalen,0,2,Greuther Furth,3.5,3.4,2.05,01-07-26 14:24,Live
65,2,Vfr Aalen,0,2,Greuther Furth,3.75,3.5,1.95,01-07-26 11:43,Live
66,2,Vfr Aalen,0,2,Greuther Furth,3.5,3.4,2.05,01-07-25 7:46,Live
67,2,Vfr Aalen,0,2,Greuther Furth,3.8,3.5,1.95,01-07-22 22:29,Live
68,2,Vfr Aalen,0,2,Greuther Furth,3.2,3.4,2.2,01-07-22 17:12,Live
69,2,Vfr Aalen,0,2,Greuther Furth,3.1,3.4,2.25,01-07-22 10:34,Live
70,2,Vfr Aalen,0,2,Greuther Furth,2.9,3.3,2.37,01-07-22 10:08,Live
71,2,Arminia Bielefeld,1,1,Union Berlin,2.4,3.25,2.9,01-07-26 16:15,Live
72,2,Arminia Bielefeld,1,1,Union Berlin,2.6,3.3,2.62,01-07-26 13:24,Live
73,2,Arminia Bielefeld,1,1,Union Berlin,2.7,3.3,2.55,01-07-26 13:22,Live
74,2,Arminia Bielefeld,1,1,Union Berlin,2.5,3.3,2.75,01-07-26 10:31,Live
75,2,Arminia Bielefeld,1,1,Union Berlin,2.62,3.3,2.6,01-07-26 9:43,Live
76,2,Arminia Bielefeld,1,1,Union Berlin,2.75,3.3,2.5,01-07-26 7:45,Live
77,2,Arminia Bielefeld,1,1,Union Berlin,2.8,3.4,2.45,01-07-24 16:57,Live
78,2,Arminia Bielefeld,1,1,Union Berlin,2.7,3.4,2.5,01-07-22 10:08,Live
79,2,Kaiserslautern,3,1,Ingolstadt,1.44,4.2,7.5,01-07-26 7:45,Live
80,2,Kaiserslautern,3,1,Ingolstadt,1.4,4.33,8,01-07-22 10:08,Live
81,2,Erzgebirge Aue,1,0,SV Sandhausen,1.57,3.8,6,01-07-27 11:37,Live
82,2,Erzgebirge Aue,1,0,SV Sandhausen,1.65,3.75,5.25,01-07-27 10:11,Live
83,2,Erzgebirge Aue,1,0,SV Sandhausen,1.61,3.8,5.5,01-07-27 5:51,Live
84,2,Erzgebirge Aue,1,0,SV Sandhausen,1.6,3.8,5.75,01-07-24 16:55,Live
85,2,Erzgebirge Aue,1,0,SV Sandhausen,1.57,3.8,6,01-07-24 10:18,Live
86,2,Erzgebirge Aue,1,0,SV Sandhausen,1.53,4,6,01-07-22 22:29,Live
87,2,Erzgebirge Aue,1,0,SV Sandhausen,1.6,3.8,5.5,01-07-22 10:39,Live
88,2,Erzgebirge Aue,1,0,SV Sandhausen,1.65,3.75,5.25,01-07-22 10:08,Live
89,2,Karlsruher SC,0,0,St. Pauli,2,3.5,3.6,01-07-27 15:19,Live
90,2,Karlsruher SC,0,0,St. Pauli,2.1,3.5,3.25,01-07-27 13:09,Live
91,2,Karlsruher SC,0,0,St. Pauli,2.05,3.5,3.4,01-07-27 10:39,Live
92,2,Karlsruher SC,0,0,St. Pauli,2,3.5,3.6,01-07-27 9:17,Live
93,2,Karlsruher SC,0,0,St. Pauli,2.1,3.4,3.4,01-07-27 8:57,Live
94,2,Karlsruher SC,0,0,St. Pauli,2.2,3.3,3.25,01-07-27 5:51,Live
95,2,Karlsruher SC,0,0,St. Pauli,2.2,3.3,3.3,01-07-22 10:08,Live
96,2,TSV 1860 Munchen,2,1,FSV Frankfurt,1.66,3.6,5.25,01-07-28 12:51,Live
97,2,TSV 1860 Munchen,2,1,FSV Frankfurt,1.61,3.75,5.5,01-07-28 11:30,Live
98,2,TSV 1860 Munchen,2,1,FSV Frankfurt,1.66,3.6,5.25,01-07-28 10:53,Live
99,2,TSV 1860 Munchen,2,1,FSV Frankfurt,1.61,3.75,5.5,01-07-28 9:28,Live
100,2,TSV 1860 Munchen,2,1,FSV Frankfurt,1.66,3.6,5.25,01-07-28 6:23,Live
101,2,TSV 1860 Munchen,2,1,FSV Frankfurt,1.65,3.8,5,01-07-25 13:55,Live
102,2,TSV 1860 Munchen,2,1,FSV Frankfurt,1.72,3.75,4.5,01-07-22 11:50,Live
103,2,TSV 1860 Munchen,2,1,FSV Frankfurt,1.8,3.6,4.33,01-07-22 10:08,Live
104,2,Energie Cottbus,4,0,SC Paderborn 07,1.9,3.5,4,01-07-28 6:25,Live
105,2,Energie Cottbus,4,0,SC Paderborn 07,1.9,3.6,3.75,01-07-22 11:00,Live
106,2,Energie Cottbus,4,0,SC Paderborn 07,1.95,3.5,3.8,01-07-22 10:08,Live
107,2,FC Koln,1,1,Fortuna Dusseldorf,2.2,3.3,3.3,01-07-28 13:25,Live
108,2,FC Koln,1,1,Fortuna Dusseldorf,2.4,3.25,2.9,01-07-28 9:22,Live
109,2,FC Koln,1,1,Fortuna Dusseldorf,2.3,3.25,3.1,01-07-28 6:25,Live
110,2,FC Koln,1,1,Fortuna Dusseldorf,2.25,3.3,3.2,01-07-23 13:38,Live
111,2,FC Koln,1,1,Fortuna Dusseldorf,2.15,3.3,3.4,01-07-22 13:53,Live
112,2,FC Koln,1,1,Fortuna Dusseldorf,2.1,3.3,3.5,01-07-22 10:08,Live
113,2,VfL Bochum,1,1,Dynamo Dresden,2.1,3.4,3.4,01-07-29 20:13,Live
114,2,VfL Bochum,1,1,Dynamo Dresden,2.1,3.5,3.25,01-07-29 20:08,Live
115,2,VfL Bochum,1,1,Dynamo Dresden,2.05,3.5,3.4,01-07-29 19:29,Live
116,2,VfL Bochum,1,1,Dynamo Dresden,2,3.5,3.6,01-07-29 19:24,Live
117,2,VfL Bochum,1,1,Dynamo Dresden,2.05,3.4,3.5,01-07-29 14:04,Live
118,2,VfL Bochum,1,1,Dynamo Dresden,2.05,3.4,3.6,01-07-29 7:44,Live
119,2,VfL Bochum,1,1,Dynamo Dresden,2,3.4,3.75,01-07-29 5:59,Live
120,2,VfL Bochum,1,1,Dynamo Dresden,2.05,3.4,3.6,01-07-29 5:56,Live
121,2,VfL Bochum,1,1,Dynamo Dresden,2,3.4,3.75,01-07-29 5:14,Live
122,2,VfL Bochum,1,1,Dynamo Dresden,1.95,3.5,3.75,01-07-22 20:16,Live
123,3,Fortuna Dusseldorf,1,2,TSV 1860 Munchen,1.83,3.5,4.33,08-09-19 8:37,Live
124,3,Fortuna Dusseldorf,1,2,TSV 1860 Munchen,1.83,3.75,4,08-07-19 0:20,Live
125,3,Fortuna Dusseldorf,1,2,TSV 1860 Munchen,1.9,3.6,3.75,08-05-19 0:55,Live
126,3,Fortuna Dusseldorf,1,2,TSV 1860 Munchen,1.83,3.6,4.2,08-04-19 19:03,Live
127,3,Fortuna Dusseldorf,1,2,TSV 1860 Munchen,1.9,3.6,3.8,08-02-19 18:33,Live
128,3,FSV Frankfurt,1,0,VfL Bochum,2.62,3.4,2.55,08-09-19 18:16,Live
129,3,FSV Frankfurt,1,0,VfL Bochum,2.6,3.4,2.6,08-09-19 12:29,Live
130,3,FSV Frankfurt,1,0,VfL Bochum,2.7,3.4,2.5,08-08-19 17:11,Live
131,3,FSV Frankfurt,1,0,VfL Bochum,2.62,3.4,2.55,08-06-19 17:15,Live
132,3,FSV Frankfurt,1,0,VfL Bochum,2.5,3.4,2.7,08-04-19 2:19,Live
133,3,FSV Frankfurt,1,0,VfL Bochum,2.45,3.4,2.75,08-02-19 18:33,Live
134,3,Dynamo Dresden,1,3,Union Berlin,2.2,3.4,3.2,08-03-19 16:55,Live
135,3,Dynamo Dresden,1,3,Union Berlin,2.15,3.4,3.25,08-02-19 18:33,Live
136,3,SC Paderborn 07,1,1,FC Koln,3.6,3.25,2.1,08-10-19 12:57,Live
137,3,SC Paderborn 07,1,1,FC Koln,3.75,3.4,2,08-10-19 12:54,Live
138,3,SC Paderborn 07,1,1,FC Koln,3.5,3.4,2.1,08-10-19 11:00,Live
139,3,SC Paderborn 07,1,1,FC Koln,3.6,3.4,2.05,08-09-19 8:23,Live
140,3,SC Paderborn 07,1,1,FC Koln,3.5,3.3,2.1,08-03-19 13:02,Live
141,3,Ingolstadt,0,2,Karlsruher SC,2.3,3.4,3,08-10-19 11:08,Live
142,3,Ingolstadt,0,2,Karlsruher SC,2.2,3.4,3.2,08-06-19 20:19,Live
143,3,Ingolstadt,0,2,Karlsruher SC,2.3,3.4,3,08-05-19 0:03,Live
144,3,Ingolstadt,0,2,Karlsruher SC,2.37,3.4,2.87,08-03-19 13:02,Live
145,3,Erzgebirge Aue,0,1,Vfr Aalen,2.45,3.25,2.87,08-11-19 13:03,Live
146,3,Erzgebirge Aue,0,1,Vfr Aalen,2.4,3.25,2.9,08-11-19 12:38,Live
147,3,Erzgebirge Aue,0,1,Vfr Aalen,2.3,3.25,3.1,08-11-19 11:02,Live
148,3,Erzgebirge Aue,0,1,Vfr Aalen,2.2,3.25,3.25,08-11-19 10:33,Live
149,3,Erzgebirge Aue,0,1,Vfr Aalen,2.2,3.25,3.3,08-11-19 4:14,Live
150,3,Erzgebirge Aue,0,1,Vfr Aalen,2.1,3.4,3.4,08-06-19 8:47,Live
151,3,Erzgebirge Aue,0,1,Vfr Aalen,2,3.4,3.75,08-04-19 13:32,Live
152,3,St. Pauli,0,1,Arminia Bielefeld,1.8,3.5,4.5,08-11-19 10:22,Live
153,3,St. Pauli,0,1,Arminia Bielefeld,1.83,3.5,4.33,08-11-19 7:04,Live
154,3,St. Pauli,0,1,Arminia Bielefeld,1.9,3.5,4,08-11-19 4:14,Live
155,3,St. Pauli,0,1,Arminia Bielefeld,1.9,3.5,3.9,08-09-19 13:27,Live
156,3,St. Pauli,0,1,Arminia Bielefeld,1.83,3.6,4.2,08-04-19 23:07,Live
157,3,St. Pauli,0,1,Arminia Bielefeld,1.8,3.6,4.33,08-04-19 13:32,Live
158,3,SV Sandhausen,2,2,Energie Cottbus,3.75,3.4,2,08-11-19 11:49,Live
159,3,SV Sandhausen,2,2,Energie Cottbus,3.6,3.4,2.05,08-11-19 5:01,Live
160,3,SV Sandhausen,2,2,Energie Cottbus,3.6,3.5,2,08-10-19 14:32,Live
161,3,SV Sandhausen,2,2,Energie Cottbus,4,3.5,1.9,08-06-19 17:15,Live
162,3,SV Sandhausen,2,2,Energie Cottbus,3.75,3.4,2,08-04-19 23:07,Live
163,3,SV Sandhausen,2,2,Energie Cottbus,3.7,3.4,2,08-04-19 13:32,Live
164,3,Greuther Furth,2,1,Kaiserslautern,2.4,3.3,2.87,08-12-19 12:29,Live
165,3,Greuther Furth,2,1,Kaiserslautern,2.5,3.25,2.8,08-07-19 10:39,Live
166,3,Greuther Furth,2,1,Kaiserslautern,2.37,3.25,3,08-05-19 20:17,Live
167,4,Karlsruher SC,1,2,Greuther Furth,2.45,3.25,2.87,01-08-16 18:03,Live
168,4,Karlsruher SC,1,2,Greuther Furth,2.37,3.4,2.87,01-08-16 17:40,Live
169,4,Karlsruher SC,1,2,Greuther Furth,2.4,3.3,2.87,01-08-16 17:30,Live
170,4,Karlsruher SC,1,2,Greuther Furth,2.5,3.3,2.75,01-08-16 15:45,Live
171,4,Karlsruher SC,1,2,Greuther Furth,2.7,3.25,2.6,01-08-16 13:40,Live
172,4,Karlsruher SC,1,2,Greuther Furth,2.6,3.4,2.6,08-12-19 17:58,Live
173,4,Arminia Bielefeld,3,3,SC Paderborn 07,2,3.4,3.75,01-08-16 18:29,Live
174,4,Arminia Bielefeld,3,3,SC Paderborn 07,2.1,3.4,3.4,01-08-16 17:46,Live
175,4,Arminia Bielefeld,3,3,SC Paderborn 07,2.2,3.3,3.2,01-08-16 17:40,Live
176,4,Arminia Bielefeld,3,3,SC Paderborn 07,2.2,3.3,3.25,01-08-16 13:40,Live
177,4,Arminia Bielefeld,3,3,SC Paderborn 07,2.15,3.3,3.4,08-12-19 17:58,Live
178,4,VfL Bochum,2,2,St. Pauli,2.4,3.3,2.9,01-08-15 22:38,Live
179,4,VfL Bochum,2,2,St. Pauli,2.2,3.4,3.2,01-08-13 12:46,Live
180,4,VfL Bochum,2,2,St. Pauli,2.25,3.4,3.1,08-12-19 17:58,Live
181,4,Kaiserslautern,2,1,Erzgebirge Aue,1.36,4.75,8.5,01-08-17 12:42,Live
182,4,Kaiserslautern,2,1,Erzgebirge Aue,1.36,4.75,8,01-08-17 12:39,Live
183,4,Kaiserslautern,2,1,Erzgebirge Aue,1.33,5,9,08-12-19 23:00,Live
184,4,Kaiserslautern,2,1,Erzgebirge Aue,1.4,4.5,8,08-12-19 17:58,Live
185,4,FC Koln,2,0,SV Sandhausen,1.4,4.5,8,08-12-19 17:58,Live
186,4,TSV 1860 Munchen,1,0,Ingolstadt,1.72,3.5,5,01-08-18 8:35,Live
187,4,TSV 1860 Munchen,1,0,Ingolstadt,1.7,3.4,5.5,08-12-19 17:58,Live
188,4,Dynamo Dresden,0,3,FSV Frankfurt,1.9,3.4,4,01-08-18 13:26,Live
189,4,Dynamo Dresden,0,3,FSV Frankfurt,1.83,3.5,4.2,01-08-18 11:16,Live
190,4,Dynamo Dresden,0,3,FSV Frankfurt,1.9,3.4,4,01-08-18 10:57,Live
191,4,Dynamo Dresden,0,3,FSV Frankfurt,1.9,3.5,4,01-08-18 8:35,Live
192,4,Dynamo Dresden,0,3,FSV Frankfurt,1.9,3.4,4.1,08-12-19 17:58,Live
193,4,Energie Cottbus,5,1,Vfr Aalen,2,3.5,3.6,01-08-18 9:27,Live
194,4,Energie Cottbus,5,1,Vfr Aalen,1.9,3.6,3.75,01-08-18 7:40,Live
195,4,Energie Cottbus,5,1,Vfr Aalen,1.85,3.6,4,01-08-13 17:01,Live
196,4,Energie Cottbus,5,1,Vfr Aalen,1.9,3.6,3.8,08-12-19 17:58,Live
197,4,Union Berlin,2,1,Fortuna Dusseldorf,2.8,3.2,2.5,01-08-19 19:55,Live
198,4,Union Berlin,2,1,Fortuna Dusseldorf,2.7,3.2,2.6,01-08-19 12:32,Live
199,4,Union Berlin,2,1,Fortuna Dusseldorf,2.5,3.25,2.8,01-08-19 8:21,Live
200,4,Union Berlin,2,1,Fortuna Dusseldorf,2.4,3.4,2.8,08-12-19 20:16,Live
201,5,SV Sandhausen,1,1,Karlsruher SC,3.75,3.5,1.95,01-08-23 9:59,Live
202,5,SV Sandhausen,1,1,Karlsruher SC,3.5,3.4,2.05,01-08-23 8:14,Live
203,5,SV Sandhausen,1,1,Karlsruher SC,3.4,3.4,2.1,01-08-23 0:16,Live
204,5,SV Sandhausen,1,1,Karlsruher SC,3.25,3.5,2.1,01-08-19 14:12,Live
205,5,SV Sandhausen,1,1,Karlsruher SC,3,3.4,2.3,01-08-19 10:49,Live
206,5,Ingolstadt,3,2,Arminia Bielefeld,2.25,3.25,3.2,01-08-23 8:14,Live
207,5,Ingolstadt,3,2,Arminia Bielefeld,2.3,3.3,3.1,01-08-23 0:11,Live
208,5,Ingolstadt,3,2,Arminia Bielefeld,2.3,3.4,3,01-08-20 21:13,Live
209,5,Ingolstadt,3,2,Arminia Bielefeld,2.37,3.4,2.87,01-08-19 18:17,Live
210,5,Ingolstadt,3,2,Arminia Bielefeld,2.4,3.4,2.8,01-08-19 10:49,Live
211,5,Erzgebirge Aue,2,1,Energie Cottbus,3.8,3.4,2,01-08-23 18:20,Live
212,5,Erzgebirge Aue,2,1,Energie Cottbus,3.4,3.3,2.15,01-08-23 18:11,Live
213,5,Erzgebirge Aue,2,1,Energie Cottbus,3.25,3.25,2.25,01-08-23 0:02,Live
214,5,Erzgebirge Aue,2,1,Energie Cottbus,3.1,3.25,2.3,01-08-21 18:38,Live
215,5,Erzgebirge Aue,2,1,Energie Cottbus,3,3.4,2.3,01-08-19 14:12,Live
216,5,Erzgebirge Aue,2,1,Energie Cottbus,2.8,3.4,2.4,01-08-19 10:49,Live
217,5,Vfr Aalen,4,0,Kaiserslautern,3.5,3.3,2.1,01-08-24 10:32,Live
218,5,Vfr Aalen,4,0,Kaiserslautern,3.6,3.3,2.05,01-08-23 16:29,Live
219,5,Vfr Aalen,4,0,Kaiserslautern,4,3.4,1.9,01-08-23 3:15,Live
220,5,Vfr Aalen,4,0,Kaiserslautern,3.6,3.6,1.95,01-08-19 14:12,Live
221,5,Vfr Aalen,4,0,Kaiserslautern,3.75,3.6,1.9,01-08-19 13:17,Live
222,5,Vfr Aalen,4,0,Kaiserslautern,3.6,3.5,2,01-08-19 10:51,Live
223,5,Greuther Furth,0,0,FC Koln,2,3.4,3.75,01-08-24 12:46,Live
224,5,Greuther Furth,0,0,FC Koln,2.05,3.4,3.6,01-08-24 12:07,Live
225,5,Greuther Furth,0,0,FC Koln,2.05,3.4,3.5,01-08-24 12:01,Live
226,5,Greuther Furth,0,0,FC Koln,2.1,3.4,3.4,01-08-19 10:53,Live
227,5,FSV Frankfurt,1,1,Union Berlin,2.37,3.4,2.87,01-08-25 10:59,Live
228,5,FSV Frankfurt,1,1,Union Berlin,2.62,3.3,2.6,01-08-25 6:57,Live
229,5,FSV Frankfurt,1,1,Union Berlin,2.62,3.4,2.55,01-08-19 11:15,Live
230,5,FSV Frankfurt,1,1,Union Berlin,2.7,3.4,2.5,01-08-19 10:53,Live
231,5,Fortuna Dusseldorf,1,0,VfL Bochum,1.7,3.6,5,01-08-25 10:08,Live
232,5,Fortuna Dusseldorf,1,0,VfL Bochum,1.72,3.5,5,01-08-25 6:57,Live
233,5,Fortuna Dusseldorf,1,0,VfL Bochum,1.75,3.5,4.75,01-08-25 6:36,Live
234,5,Fortuna Dusseldorf,1,0,VfL Bochum,1.8,3.4,4.75,01-08-23 3:15,Live
235,5,Fortuna Dusseldorf,1,0,VfL Bochum,1.75,3.4,5,01-08-19 21:38,Live
236,5,Fortuna Dusseldorf,1,0,VfL Bochum,1.8,3.4,4.75,01-08-19 21:36,Live
237,5,Fortuna Dusseldorf,1,0,VfL Bochum,1.72,3.5,5,01-08-19 10:51,Live
238,5,SC Paderborn 07,1,0,TSV 1860 Munchen,2.7,3.25,2.6,01-08-25 6:22,Live
239,5,SC Paderborn 07,1,0,TSV 1860 Munchen,2.8,3.25,2.5,01-08-23 0:16,Live
240,5,SC Paderborn 07,1,0,TSV 1860 Munchen,2.8,3.4,2.4,01-08-19 10:53,Live
241,5,St. Pauli,2,1,Dynamo Dresden,1.72,3.75,4.5,01-08-26 19:52,Live
242,5,St. Pauli,2,1,Dynamo Dresden,1.8,3.6,4.33,01-08-26 16:27,Live
243,5,St. Pauli,2,1,Dynamo Dresden,1.83,3.5,4.33,01-08-26 9:25,Live
244,5,St. Pauli,2,1,Dynamo Dresden,1.8,3.6,4.33,01-08-19 20:15,Live
245,6,FSV Frankfurt,1,1,Greuther Furth,3.1,3.25,2.3,01-08-30 18:06,Live
246,6,FSV Frankfurt,1,1,Greuther Furth,3.1,3.4,2.25,01-08-30 18:03,Live
247,6,FSV Frankfurt,1,1,Greuther Furth,3.2,3.4,2.2,01-08-30 10:21,Live
248,6,FSV Frankfurt,1,1,Greuther Furth,3.1,3.3,2.3,01-08-27 8:37,Live
249,6,FSV Frankfurt,1,1,Greuther Furth,3.5,3.3,2.1,01-08-26 9:50,Live
250,6,TSV 1860 Munchen,0,2,SV Sandhausen,1.45,4.33,7,01-08-30 15:49,Live
251,6,TSV 1860 Munchen,0,2,SV Sandhausen,1.5,4.1,6.5,01-08-27 8:37,Live
252,6,TSV 1860 Munchen,0,2,SV Sandhausen,1.45,4.33,7,01-08-27 8:35,Live
253,6,TSV 1860 Munchen,0,2,SV Sandhausen,1.44,4.33,7,01-08-27 2:09,Live
254,6,TSV 1860 Munchen,0,2,SV Sandhausen,1.4,4.5,7.5,01-08-26 16:04,Live
255,6,TSV 1860 Munchen,0,2,SV Sandhausen,1.36,4.75,8.5,01-08-26 9:42,Live
256,6,Arminia Bielefeld,4,2,Fortuna Dusseldorf,3,3.3,2.3,01-08-30 17:07,Live
257,6,Arminia Bielefeld,4,2,Fortuna Dusseldorf,3.3,3.3,2.2,01-08-30 11:30,Live
258,6,Arminia Bielefeld,4,2,Fortuna Dusseldorf,3.2,3.25,2.25,01-08-26 16:04,Live
259,6,Arminia Bielefeld,4,2,Fortuna Dusseldorf,3.2,3.3,2.25,01-08-26 9:42,Live
260,6,Union Berlin,3,2,St. Pauli,2.2,3.4,3.2,01-08-31 12:59,Live
261,6,Union Berlin,3,2,St. Pauli,2.15,3.4,3.3,01-08-31 6:02,Live
262,6,Union Berlin,3,2,St. Pauli,2.2,3.3,3.3,01-08-27 3:07,Live
263,6,Union Berlin,3,2,St. Pauli,2.15,3.3,3.4,01-08-27 3:04,Live
264,6,Union Berlin,3,2,St. Pauli,2.1,3.3,3.5,01-08-26 9:50,Live
265,6,VfL Bochum,4,2,SC Paderborn 07,1.8,3.6,4.33,01-08-31 12:59,Live
266,6,VfL Bochum,4,2,SC Paderborn 07,1.9,3.5,4,01-08-31 11:34,Live
267,6,VfL Bochum,4,2,SC Paderborn 07,2,3.4,3.75,01-08-31 8:53,Live
268,6,VfL Bochum,4,2,SC Paderborn 07,2.05,3.4,3.6,01-08-27 10:14,Live
269,6,VfL Bochum,4,2,SC Paderborn 07,2.1,3.4,3.4,01-08-27 10:12,Live
270,6,VfL Bochum,4,2,SC Paderborn 07,2.2,3.4,3.2,01-08-27 10:01,Live
271,6,VfL Bochum,4,2,SC Paderborn 07,2.1,3.4,3.4,01-08-27 9:42,Live
