,Round,Hometeam,Scorehome,Scoreaway,Awayteam,Home,Draw,Away,Date,Status
149,4,Karlsruher SC,1,3,Eintracht Braunschweig,2.15,3.40,3.25,08-12 14:24,Live
150,4,Karlsruher SC,1,3,Eintracht Braunschweig,2.20,3.40,3.20,08-12 06:46,Live
151,4,Karlsruher SC,1,3,Eintracht Braunschweig,2.25,3.40,3.10,08-12 03:19,Live
152,4,Karlsruher SC,1,3,Eintracht Braunschweig,2.37,3.30,2.87,08-08 16:38,Live
153,4,VfL Bochum,1,2,St. Pauli,2.37,3.25,3.00,08-12 17:39,Live
154,4,VfL Bochum,1,2,St. Pauli,2.25,3.40,3.10,08-12 11:40,Live
155,4,VfL Bochum,1,2,St. Pauli,2.20,3.40,3.20,08-11 22:08,Live
156,4,VfL Bochum,1,2,St. Pauli,2.30,3.30,3.00,08-08 18:51,Live
157,4,VfL Bochum,1,2,St. Pauli,2.37,3.30,2.87,08-08 16:38,Live
158,4,SC Paderborn 07,0,1,Greuther Furth,3.50,3.25,2.10,08-13 12:45,Live
159,4,SC Paderborn 07,0,1,Greuther Furth,3.25,3.30,2.20,08-12 03:27,Live
160,4,SC Paderborn 07,0,1,Greuther Furth,3.25,3.25,2.20,08-09 23:40,Live
161,4,SC Paderborn 07,0,1,Greuther Furth,2.90,3.20,2.37,08-08 21:33,Live
162,4,SC Paderborn 07,0,1,Greuther Furth,2.90,3.20,2.40,08-08 16:42,Live
163,4,Alemannia Aachen,0,2,Energie Cottbus,2.00,3.50,3.60,08-13 12:50,Live
164,4,Alemannia Aachen,0,2,Energie Cottbus,2.20,3.40,3.20,08-13 05:48,Live
165,4,Alemannia Aachen,0,2,Energie Cottbus,2.25,3.40,3.10,08-12 03:23,Live
166,4,Alemannia Aachen,0,2,Energie Cottbus,2.30,3.40,3.00,08-11 16:13,Live
167,4,Alemannia Aachen,0,2,Energie Cottbus,2.40,3.40,2.80,08-08 18:49,Live
168,4,Alemannia Aachen,0,2,Energie Cottbus,2.50,3.25,2.75,08-08 16:44,Live
169,4,Ingolstadt,1,1,FSV Frankfurt,1.83,3.50,4.33,08-12 03:23,Live
170,4,Ingolstadt,1,1,FSV Frankfurt,1.80,3.60,4.33,08-08 23:52,Live
171,4,Ingolstadt,1,1,FSV Frankfurt,1.90,3.50,3.80,08-08 16:46,Live
172,4,MSV Duisburg,0,0,Hansa Rostock,1.83,3.60,4.20,08-14 12:44,Live
173,4,MSV Duisburg,0,0,Hansa Rostock,1.72,3.75,4.50,08-14 11:42,Live
174,4,MSV Duisburg,0,0,Hansa Rostock,1.80,3.75,4.20,08-12 17:19,Live
175,4,MSV Duisburg,0,0,Hansa Rostock,1.75,3.75,4.50,08-08 22:13,Live
176,4,MSV Duisburg,0,0,Hansa Rostock,1.80,3.60,4.20,08-08 16:48,Live
177,4,TSV 1860 Munchen,4,0,Erzgebirge Aue,1.61,3.80,5.50,08-14 13:02,Live
178,4,TSV 1860 Munchen,4,0,Erzgebirge Aue,1.66,3.75,5.00,08-14 09:15,Live
179,4,TSV 1860 Munchen,4,0,Erzgebirge Aue,1.66,3.60,5.25,08-14 08:26,Live
180,4,TSV 1860 Munchen,4,0,Erzgebirge Aue,1.72,3.60,4.75,08-08 16:46,Live
181,4,Eintracht Frankfurt,1,1,Fortuna Dusseldorf,1.90,3.40,4.00,08-15 20:05,Live
182,4,Eintracht Frankfurt,1,1,Fortuna Dusseldorf,1.80,3.50,4.50,08-15 08:36,Live
183,4,Eintracht Frankfurt,1,1,Fortuna Dusseldorf,1.75,3.50,4.75,08-15 04:52,Live
184,4,Eintracht Frankfurt,1,1,Fortuna Dusseldorf,1.80,3.50,4.50,08-12 17:19,Live
185,4,Eintracht Frankfurt,1,1,Fortuna Dusseldorf,1.90,3.40,4.00,08-12 03:23,Live
186,4,Eintracht Frankfurt,1,1,Fortuna Dusseldorf,1.95,3.50,3.75,08-08 20:16,Live
187,5,Greuther Furth,3,0,Ingolstadt,1.57,3.80,6.00,08-19 12:46,Live
188,5,Greuther Furth,3,0,Ingolstadt,1.61,3.80,5.50,08-19 05:12,Live
189,5,Greuther Furth,3,0,Ingolstadt,1.66,3.80,5.00,08-18 08:22,Live
190,5,Greuther Furth,3,0,Ingolstadt,1.61,3.75,5.50,08-16 05:08,Live
191,5,Greuther Furth,3,0,Ingolstadt,1.57,3.60,5.50,08-15 10:10,Live
192,5,Fortuna Dusseldorf,3,1,TSV 1860 Munchen,2.00,3.50,3.60,08-16 04:59,Live
193,5,Fortuna Dusseldorf,3,1,TSV 1860 Munchen,2.00,3.30,3.40,08-15 15:37,Live
194,5,Fortuna Dusseldorf,3,1,TSV 1860 Munchen,2.10,3.25,3.25,08-15 10:10,Live
195,5,Hansa Rostock,0,0,Alemannia Aachen,1.95,3.50,3.80,08-19 17:38,Live
196,5,Hansa Rostock,0,0,Alemannia Aachen,1.90,3.40,4.00,08-19 15:34,Live
197,5,Hansa Rostock,0,0,Alemannia Aachen,2.00,3.30,3.75,08-19 14:46,Live
198,5,Hansa Rostock,0,0,Alemannia Aachen,2.10,3.30,3.50,08-19 12:33,Live
199,5,Hansa Rostock,0,0,Alemannia Aachen,1.95,3.50,3.80,08-16 05:10,Live
200,5,Hansa Rostock,0,0,Alemannia Aachen,2.00,3.40,3.75,08-15 23:45,Live
201,5,Hansa Rostock,0,0,Alemannia Aachen,1.90,3.40,3.60,08-15 15:37,Live
202,5,Hansa Rostock,0,0,Alemannia Aachen,2.00,3.30,3.40,08-15 10:10,Live
203,5,Eintracht Braunschweig,1,1,Erzgebirge Aue,1.72,3.60,4.75,08-20 11:46,Live
204,5,Eintracht Braunschweig,1,1,Erzgebirge Aue,1.66,3.60,5.50,08-20 10:11,Live
205,5,Eintracht Braunschweig,1,1,Erzgebirge Aue,1.72,3.50,5.00,08-16 05:05,Live
206,5,Eintracht Braunschweig,1,1,Erzgebirge Aue,1.72,3.50,4.33,08-15 10:48,Live
207,5,Eintracht Braunschweig,1,1,Erzgebirge Aue,1.80,3.40,4.00,08-15 10:10,Live
208,5,Union Berlin,2,1,VfL Bochum,2.60,3.25,2.70,08-20 11:49,Live
209,5,Union Berlin,2,1,VfL Bochum,2.62,3.30,2.62,08-16 05:12,Live
210,5,Union Berlin,2,1,VfL Bochum,2.50,3.20,2.62,08-15 10:10,Live
211,5,Dynamo Dresden,1,2,SC Paderborn 07,2.00,3.40,3.75,08-18 08:22,Live
212,5,Dynamo Dresden,1,2,SC Paderborn 07,2.05,3.40,3.50,08-16 05:05,Live
213,5,Dynamo Dresden,1,2,SC Paderborn 07,2.00,3.25,3.50,08-15 15:37,Live
214,5,Dynamo Dresden,1,2,SC Paderborn 07,2.10,3.20,3.25,08-15 10:10,Live
215,5,FSV Frankfurt,0,4,Eintracht Frankfurt,6.00,4.00,1.53,08-21 07:27,Live
216,5,FSV Frankfurt,0,4,Eintracht Frankfurt,6.00,3.80,1.57,08-18 08:22,Live
217,5,FSV Frankfurt,0,4,Eintracht Frankfurt,6.00,3.60,1.61,08-16 05:07,Live
218,5,FSV Frankfurt,0,4,Eintracht Frankfurt,5.00,3.60,1.61,08-15 15:37,Live
219,5,FSV Frankfurt,0,4,Eintracht Frankfurt,4.00,3.40,1.80,08-15 10:10,Live
220,5,Energie Cottbus,2,0,Karlsruher SC,1.80,3.50,4.50,08-21 12:06,Live
221,5,Energie Cottbus,2,0,Karlsruher SC,1.90,3.50,4.00,08-18 08:22,Live
222,5,Energie Cottbus,2,0,Karlsruher SC,2.00,3.60,3.50,08-16 05:12,Live
223,5,Energie Cottbus,2,0,Karlsruher SC,2.00,3.40,3.75,08-16 04:09,Live
224,5,Energie Cottbus,2,0,Karlsruher SC,2.00,3.30,3.40,08-15 10:10,Live
225,5,St. Pauli,2,1,MSV Duisburg,1.80,3.60,4.33,08-22 09:40,Live
226,5,St. Pauli,2,1,MSV Duisburg,1.83,3.75,4.00,08-22 06:09,Live
227,5,St. Pauli,2,1,MSV Duisburg,1.90,3.50,4.00,08-22 04:38,Live
228,5,St. Pauli,2,1,MSV Duisburg,1.85,3.50,4.20,08-19 05:16,Live
229,5,St. Pauli,2,1,MSV Duisburg,1.90,3.60,3.80,08-16 05:10,Live
230,5,St. Pauli,2,1,MSV Duisburg,1.90,3.25,3.75,08-15 20:17,Live
231,6,VfL Bochum,1,4,Greuther Furth,2.75,3.30,2.50,08-26 12:29,Live
232,6,VfL Bochum,1,4,Greuther Furth,2.60,3.30,2.62,08-25 23:25,Live
233,6,VfL Bochum,1,4,Greuther Furth,2.62,3.30,2.62,08-23 02:02,Live
234,6,VfL Bochum,1,4,Greuther Furth,2.60,3.25,2.50,08-22 13:40,Live
235,6,VfL Bochum,1,4,Greuther Furth,2.50,3.25,2.60,08-22 11:46,Live
236,6,VfL Bochum,1,4,Greuther Furth,2.40,3.25,2.70,08-22 09:49,Live
237,6,MSV Duisburg,3,0,Dynamo Dresden,1.80,3.60,4.33,08-26 17:37,Live
238,6,MSV Duisburg,3,0,Dynamo Dresden,1.83,3.50,4.20,08-26 16:42,Live
239,6,MSV Duisburg,3,0,Dynamo Dresden,1.90,3.40,4.00,08-26 12:44,Live
240,6,MSV Duisburg,3,0,Dynamo Dresden,1.83,3.60,4.20,08-26 12:19,Live
241,6,MSV Duisburg,3,0,Dynamo Dresden,1.72,3.75,4.50,08-26 11:01,Live
242,6,MSV Duisburg,3,0,Dynamo Dresden,1.80,3.60,4.33,08-23 02:04,Live
243,6,MSV Duisburg,3,0,Dynamo Dresden,1.80,3.50,4.00,08-22 09:49,Live
244,6,Ingolstadt,3,1,Hansa Rostock,2.40,3.30,2.87,08-26 17:54,Live
245,6,Ingolstadt,3,1,Hansa Rostock,2.30,3.40,3.00,08-26 12:29,Live
246,6,Ingolstadt,3,1,Hansa Rostock,2.20,3.40,3.20,08-26 09:19,Live
247,6,Ingolstadt,3,1,Hansa Rostock,2.10,3.30,3.50,08-23 02:04,Live
248,6,Ingolstadt,3,1,Hansa Rostock,2.20,3.25,3.00,08-22 09:49,Live
249,6,Karlsruher SC,0,4,FSV Frankfurt,1.80,3.60,4.33,08-27 10:38,Live
250,6,Karlsruher SC,0,4,FSV Frankfurt,1.72,3.75,4.50,08-23 02:04,Live
251,6,Karlsruher SC,0,4,FSV Frankfurt,1.72,3.50,4.33,08-22 09:49,Live
252,6,Alemannia Aachen,0,0,Fortuna Dusseldorf,3.25,3.50,2.10,08-27 10:56,Live
253,6,Alemannia Aachen,0,0,Fortuna Dusseldorf,3.20,3.40,2.20,08-27 08:13,Live
254,6,Alemannia Aachen,0,0,Fortuna Dusseldorf,3.10,3.40,2.25,08-23 02:02,Live
255,6,Alemannia Aachen,0,0,Fortuna Dusseldorf,2.80,3.30,2.30,08-22 13:35,Live
256,6,Alemannia Aachen,0,0,Fortuna Dusseldorf,2.70,3.25,2.40,08-22 11:05,Live
257,6,Alemannia Aachen,0,0,Fortuna Dusseldorf,2.60,3.25,2.50,08-22 09:49,Live
258,6,Eintracht Frankfurt,0,0,SC Paderborn 07,1.40,4.50,8.00,08-28 09:27,Live
259,6,Eintracht Frankfurt,0,0,SC Paderborn 07,1.36,4.75,8.50,08-23 02:04,Live
260,6,Eintracht Frankfurt,0,0,SC Paderborn 07,1.33,4.50,8.00,08-22 09:49,Live
261,6,TSV 1860 Munchen,3,1,Union Berlin,1.61,4.00,5.00,08-28 13:28,Live
262,6,TSV 1860 Munchen,3,1,Union Berlin,1.66,3.75,5.00,08-28 09:25,Live
263,6,TSV 1860 Munchen,3,1,Union Berlin,1.70,3.75,4.75,08-23 01:59,Live
264,6,TSV 1860 Munchen,3,1,Union Berlin,1.61,3.75,4.75,08-22 13:32,Live
265,6,TSV 1860 Munchen,3,1,Union Berlin,1.50,4.00,5.50,08-22 09:49,Live
266,6,Eintracht Braunschweig,1,0,St. Pauli,2.40,3.40,2.80,08-23 02:02,Live
267,6,Eintracht Braunschweig,1,0,St. Pauli,2.30,3.25,2.80,08-22 09:49,Live
268,6,Erzgebirge Aue,0,0,Energie Cottbus,2.87,3.30,2.40,08-29 13:16,Live
269,6,Erzgebirge Aue,0,0,Energie Cottbus,2.75,3.30,2.50,08-29 12:41,Live
270,6,Erzgebirge Aue,0,0,Energie Cottbus,2.87,3.30,2.40,08-29 12:39,Live
271,6,Erzgebirge Aue,0,0,Energie Cottbus,2.75,3.30,2.50,08-29 12:37,Live
272,6,Erzgebirge Aue,0,0,Energie Cottbus,2.87,3.30,2.40,08-29 07:42,Live
273,6,Erzgebirge Aue,0,0,Energie Cottbus,2.90,3.30,2.37,08-29 06:41,Live
274,6,Erzgebirge Aue,0,0,Energie Cottbus,2.75,3.30,2.50,08-23 02:04,Live
275,6,Erzgebirge Aue,0,0,Energie Cottbus,2.60,3.25,2.50,08-22 20:16,Live
