,Round,Hometeam,Scorehome,Scoreaway,Awayteam,Home,Draw,Away,Date,Status
31,1,Fortuna Dusseldorf,2,2,Eintracht Braunschweig,2.10,3.40,3.40,07-31 19:34,Live
32,1,Fortuna Dusseldorf,2,2,Eintracht Braunschweig,2.30,3.30,3.10,07-31 12:14,Live
33,1,Fortuna Dusseldorf,2,2,Eintracht Braunschweig,2.37,3.25,3.00,07-31 12:11,Live
34,1,Fortuna Dusseldorf,2,2,Eintracht Braunschweig,2.30,3.25,3.10,07-31 12:06,Live
35,1,Fortuna Dusseldorf,2,2,Eintracht Braunschweig,2.50,3.20,2.87,07-31 05:41,Live
36,1,Fortuna Dusseldorf,2,2,Eintracht Braunschweig,2.40,3.20,3.00,07-30 22:16,Live
37,1,Fortuna Dusseldorf,2,2,Eintracht Braunschweig,2.30,3.20,3.20,07-29 14:42,Live
38,1,Fortuna Dusseldorf,2,2,Eintracht Braunschweig,2.40,3.20,3.00,07-24 21:58,Live
39,1,Fortuna Dusseldorf,2,2,Eintracht Braunschweig,2.50,3.20,2.80,07-21 12:58,Live
40,1,Fortuna Dusseldorf,2,2,Eintracht Braunschweig,2.60,3.20,2.70,07-04 17:39,Live
41,1,Fortuna Dusseldorf,2,2,Eintracht Braunschweig,2.50,3.20,2.80,07-02 00:53,Live
42,1,Heidenheimer,2,1,Erzgebirge Aue,2.00,3.20,4.00,08-09 19:21,Live
43,1,Heidenheimer,2,1,Erzgebirge Aue,2.05,3.20,3.80,08-09 09:13,Live
44,1,Heidenheimer,2,1,Erzgebirge Aue,1.90,3.25,4.33,08-07 10:55,Live
45,2,Union Berlin,4,3,Holstein Kiel,1.83,3.50,4.33,08-04 17:45,Live
46,2,Union Berlin,4,3,Holstein Kiel,1.80,3.50,4.50,08-04 17:42,Live
47,2,Union Berlin,4,3,Holstein Kiel,1.75,3.50,4.75,08-04 10:18,Live
48,2,Union Berlin,4,3,Holstein Kiel,1.85,3.50,4.20,08-04 09:08,Live
49,2,Union Berlin,4,3,Holstein Kiel,1.70,3.60,5.00,08-04 01:53,Live
50,2,Union Berlin,4,3,Holstein Kiel,1.75,3.60,4.75,08-03 02:58,Live
51,2,Union Berlin,4,3,Holstein Kiel,1.80,3.30,4.75,08-01 13:15,Live
52,2,Union Berlin,4,3,Holstein Kiel,1.75,3.40,5.00,07-31 13:56,Live
53,2,Union Berlin,4,3,Holstein Kiel,1.70,3.40,5.50,07-31 13:48,Live
54,2,Union Berlin,4,3,Holstein Kiel,1.65,3.50,5.75,07-31 11:46,Live
55,2,SV Sandhausen,1,0,Ingolstadt,3.75,3.00,2.20,08-04 18:03,Live
56,2,SV Sandhausen,1,0,Ingolstadt,3.40,3.00,2.30,07-31 14:02,Live
57,2,SV Sandhausen,1,0,Ingolstadt,3.60,3.00,2.20,07-31 13:53,Live
58,2,SV Sandhausen,1,0,Ingolstadt,3.40,3.00,2.30,07-31 12:57,Live
59,2,SV Sandhausen,1,0,Ingolstadt,3.10,3.00,2.45,07-31 12:17,Live
60,2,SV Sandhausen,1,0,Ingolstadt,3.00,3.00,2.50,07-31 11:46,Live
61,2,Kaiserslautern,1,1,Darmstadt,2.45,3.10,3.00,08-04 19:52,Live
62,2,Kaiserslautern,1,1,Darmstadt,2.55,3.10,2.87,08-04 19:38,Live
63,2,Kaiserslautern,1,1,Darmstadt,2.70,3.10,2.70,08-04 13:59,Live
64,2,Kaiserslautern,1,1,Darmstadt,2.60,3.10,2.80,08-04 11:55,Live
65,2,Kaiserslautern,1,1,Darmstadt,2.50,3.10,2.90,08-03 01:04,Live
66,2,Kaiserslautern,1,1,Darmstadt,2.45,3.00,3.10,08-01 16:15,Live
67,2,Kaiserslautern,1,1,Darmstadt,2.37,3.00,3.25,08-01 13:15,Live
68,2,Kaiserslautern,1,1,Darmstadt,2.45,3.00,3.10,07-31 18:19,Live
69,2,Kaiserslautern,1,1,Darmstadt,2.50,3.00,3.00,07-31 13:53,Live
70,2,Kaiserslautern,1,1,Darmstadt,2.62,3.00,2.87,07-31 11:51,Live
71,2,MSV Duisburg,1,1,VfL Bochum,2.60,3.20,2.70,08-05 12:09,Live
72,2,MSV Duisburg,1,1,VfL Bochum,2.50,3.20,2.80,08-05 00:23,Live
73,2,MSV Duisburg,1,1,VfL Bochum,2.50,3.00,3.00,08-04 16:35,Live
74,2,MSV Duisburg,1,1,VfL Bochum,2.45,3.00,3.10,08-03 16:06,Live
75,2,MSV Duisburg,1,1,VfL Bochum,2.37,3.00,3.25,07-31 22:37,Live
76,2,MSV Duisburg,1,1,VfL Bochum,2.45,3.00,3.10,07-31 14:11,Live
77,2,MSV Duisburg,1,1,VfL Bochum,2.40,3.00,3.20,07-31 11:51,Live
78,2,Eintracht Braunschweig,2,0,Heidenheimer,2.20,3.10,3.50,08-05 11:15,Live
79,2,Eintracht Braunschweig,2,0,Heidenheimer,2.05,3.10,4.00,08-04 13:59,Live
80,2,Eintracht Braunschweig,2,0,Heidenheimer,2.10,3.10,3.80,08-03 16:24,Live
81,2,Eintracht Braunschweig,2,0,Heidenheimer,2.15,3.10,3.60,08-03 06:17,Live
82,2,Eintracht Braunschweig,2,0,Heidenheimer,2.10,3.10,3.90,08-02 19:00,Live
83,2,Eintracht Braunschweig,2,0,Heidenheimer,2.00,3.10,4.20,07-31 14:02,Live
84,2,Eintracht Braunschweig,2,0,Heidenheimer,1.90,3.10,4.50,07-31 11:51,Live
85,2,Jahn Regensburg,0,1,Nurnberg,2.75,3.10,2.62,08-06 11:33,Live
86,2,Jahn Regensburg,0,1,Nurnberg,3.25,3.10,2.30,08-05 21:52,Live
87,2,Jahn Regensburg,0,1,Nurnberg,3.20,3.10,2.30,07-31 23:16,Live
88,2,Jahn Regensburg,0,1,Nurnberg,3.40,3.00,2.30,07-31 11:54,Live
89,2,Erzgebirge Aue,0,2,Fortuna Dusseldorf,2.60,3.00,2.87,07-31 20:40,Live
90,2,Erzgebirge Aue,0,2,Fortuna Dusseldorf,2.50,3.00,3.00,07-31 13:56,Live
91,2,Erzgebirge Aue,0,2,Fortuna Dusseldorf,2.62,3.00,2.87,07-31 11:54,Live
92,2,Greuther Furth,1,2,Arminia Bielefeld,2.10,3.20,3.60,08-06 15:16,Live
93,2,Greuther Furth,1,2,Arminia Bielefeld,2.25,3.10,3.40,08-04 10:26,Live
94,2,Greuther Furth,1,2,Arminia Bielefeld,2.40,3.10,3.10,07-31 22:48,Live
95,2,Greuther Furth,1,2,Arminia Bielefeld,2.37,3.10,3.20,07-31 20:22,Live
96,2,Greuther Furth,1,2,Arminia Bielefeld,2.25,3.10,3.40,07-31 14:10,Live
97,2,Greuther Furth,1,2,Arminia Bielefeld,2.10,3.10,3.75,07-31 11:54,Live
98,2,St. Pauli,2,2,Dynamo Dresden,1.75,3.60,4.60,08-07 14:21,Live
99,2,St. Pauli,2,2,Dynamo Dresden,1.66,3.75,5.00,08-07 12:44,Live
100,2,St. Pauli,2,2,Dynamo Dresden,1.72,3.60,4.75,08-07 06:46,Live
101,2,St. Pauli,2,2,Dynamo Dresden,1.75,3.60,4.75,08-07 04:36,Live
102,2,St. Pauli,2,2,Dynamo Dresden,1.72,3.50,5.00,08-07 04:28,Live
103,2,St. Pauli,2,2,Dynamo Dresden,1.75,3.50,4.75,08-07 03:11,Live
104,2,St. Pauli,2,2,Dynamo Dresden,1.72,3.50,5.00,08-07 03:01,Live
105,2,St. Pauli,2,2,Dynamo Dresden,1.75,3.50,4.75,08-07 02:09,Live
106,2,St. Pauli,2,2,Dynamo Dresden,1.83,3.40,4.50,08-07 01:56,Live
107,2,St. Pauli,2,2,Dynamo Dresden,1.85,3.40,4.33,08-06 18:55,Live
108,2,St. Pauli,2,2,Dynamo Dresden,1.90,3.40,4.00,08-01 02:34,Live
109,2,St. Pauli,2,2,Dynamo Dresden,2.00,3.30,3.80,07-31 22:48,Live
110,2,St. Pauli,2,2,Dynamo Dresden,2.00,3.10,4.00,07-31 19:07,Live
111,2,St. Pauli,2,2,Dynamo Dresden,2.10,3.10,3.80,07-31 14:11,Live
112,2,St. Pauli,2,2,Dynamo Dresden,2.05,3.10,4.00,07-31 11:54,Live
113,3,Darmstadt,3,0,St. Pauli,2.45,3.20,2.90,08-18 18:06,Live
114,3,Darmstadt,3,0,St. Pauli,2.40,3.20,3.00,08-18 15:54,Live
115,3,Darmstadt,3,0,St. Pauli,2.50,3.20,2.87,08-18 15:05,Live
116,3,Darmstadt,3,0,St. Pauli,2.55,3.20,2.75,08-17 12:58,Live
117,3,Darmstadt,3,0,St. Pauli,2.50,3.20,2.80,08-17 09:22,Live
118,3,Darmstadt,3,0,St. Pauli,2.50,3.10,2.90,08-17 09:04,Live
119,3,Darmstadt,3,0,St. Pauli,2.40,3.20,3.00,08-12 18:03,Live
120,3,Eintracht Braunschweig,1,1,Erzgebirge Aue,1.75,3.50,4.75,08-18 18:06,Live
121,3,Eintracht Braunschweig,1,1,Erzgebirge Aue,1.75,3.40,5.00,08-18 11:45,Live
122,3,Eintracht Braunschweig,1,1,Erzgebirge Aue,1.80,3.40,4.75,08-18 09:30,Live
123,3,Eintracht Braunschweig,1,1,Erzgebirge Aue,1.72,3.50,5.00,08-16 17:51,Live
124,3,Eintracht Braunschweig,1,1,Erzgebirge Aue,1.80,3.50,4.50,08-14 15:28,Live
125,3,Eintracht Braunschweig,1,1,Erzgebirge Aue,1.83,3.50,4.33,08-12 18:03,Live
126,3,Dynamo Dresden,0,4,SV Sandhausen,1.95,3.30,4.00,08-18 12:06,Live
127,3,Dynamo Dresden,0,4,SV Sandhausen,2.00,3.30,3.80,08-12 18:03,Live
128,3,Heidenheimer,1,2,MSV Duisburg,2.05,3.25,3.75,08-12 18:03,Live
129,3,Fortuna Dusseldorf,2,0,Kaiserslautern,1.95,3.40,3.90,08-19 12:41,Live
130,3,Fortuna Dusseldorf,2,0,Kaiserslautern,1.90,3.40,4.00,08-15 13:09,Live
131,3,Fortuna Dusseldorf,2,0,Kaiserslautern,2.00,3.30,3.80,08-12 18:03,Live
132,3,Nurnberg,2,2,Union Berlin,2.45,3.20,2.90,08-20 12:43,Live
133,3,Nurnberg,2,2,Union Berlin,2.62,3.20,2.70,08-20 06:18,Live
134,3,Nurnberg,2,2,Union Berlin,2.37,3.20,3.00,08-17 01:30,Live
135,3,Nurnberg,2,2,Union Berlin,2.45,3.20,3.00,08-16 16:34,Live
136,3,Nurnberg,2,2,Union Berlin,2.30,3.20,3.20,08-14 04:59,Live
137,3,Nurnberg,2,2,Union Berlin,2.40,3.20,3.00,08-12 18:03,Live
138,3,Ingolstadt,2,4,Jahn Regensburg,1.57,3.60,6.50,08-20 10:23,Live
139,3,Ingolstadt,2,4,Jahn Regensburg,1.60,3.60,6.00,08-20 02:38,Live
140,3,Ingolstadt,2,4,Jahn Regensburg,1.66,3.50,5.50,08-12 18:56,Live
141,3,Ingolstadt,2,4,Jahn Regensburg,1.61,3.60,6.00,08-12 18:23,Live
142,3,Ingolstadt,2,4,Jahn Regensburg,1.55,3.75,6.50,08-12 18:03,Live
143,3,Holstein Kiel,3,1,Greuther Furth,2.00,3.30,3.80,08-20 12:48,Live
144,3,Holstein Kiel,3,1,Greuther Furth,2.05,3.30,3.60,08-20 12:43,Live
145,3,Holstein Kiel,3,1,Greuther Furth,2.10,3.30,3.50,08-20 12:25,Live
146,3,Holstein Kiel,3,1,Greuther Furth,2.05,3.30,3.60,08-16 01:04,Live
147,3,Holstein Kiel,3,1,Greuther Furth,1.95,3.30,4.00,08-14 14:59,Live
148,3,Holstein Kiel,3,1,Greuther Furth,2.05,3.25,3.75,08-14 07:32,Live
149,3,Holstein Kiel,3,1,Greuther Furth,2.10,3.20,3.60,08-12 18:03,Live
150,3,Arminia Bielefeld,2,0,VfL Bochum,2.40,3.40,2.87,08-21 19:31,Live
151,3,Arminia Bielefeld,2,0,VfL Bochum,2.30,3.40,3.00,08-21 18:40,Live
152,3,Arminia Bielefeld,2,0,VfL Bochum,2.25,3.20,3.30,08-18 16:04,Live
153,3,Arminia Bielefeld,2,0,VfL Bochum,2.15,3.20,3.50,08-14 13:56,Live
154,3,Arminia Bielefeld,2,0,VfL Bochum,2.20,3.20,3.40,08-14 04:06,Live
155,3,Arminia Bielefeld,2,0,VfL Bochum,2.05,3.25,3.75,08-12 18:03,Live
156,4,Greuther Furth,0,1,Ingolstadt,3.00,3.20,2.40,08-25 18:07,Live
157,4,Greuther Furth,0,1,Ingolstadt,2.87,3.20,2.50,08-25 16:19,Live
158,4,Greuther Furth,0,1,Ingolstadt,3.00,3.20,2.37,08-25 09:27,Live
159,4,Greuther Furth,0,1,Ingolstadt,2.87,3.20,2.50,08-24 21:23,Live
160,4,Greuther Furth,0,1,Ingolstadt,3.00,3.20,2.37,08-23 14:47,Live
161,4,Greuther Furth,0,1,Ingolstadt,2.80,3.20,2.50,08-23 01:35,Live
162,4,Greuther Furth,0,1,Ingolstadt,3.10,3.30,2.30,08-21 06:05,Live
163,4,MSV Duisburg,1,2,Darmstadt,2.25,3.20,3.30,08-25 17:39,Live
164,4,MSV Duisburg,1,2,Darmstadt,2.45,3.20,3.00,08-25 12:00,Live
165,4,MSV Duisburg,1,2,Darmstadt,2.30,3.20,3.20,08-25 10:57,Live
166,4,MSV Duisburg,1,2,Darmstadt,2.45,3.20,3.00,08-25 09:27,Live
167,4,MSV Duisburg,1,2,Darmstadt,2.50,3.20,2.87,08-25 09:14,Live
168,4,MSV Duisburg,1,2,Darmstadt,2.60,3.30,2.62,08-25 05:20,Live
169,4,MSV Duisburg,1,2,Darmstadt,2.55,3.30,2.70,08-24 20:53,Live
170,4,MSV Duisburg,1,2,Darmstadt,2.60,3.30,2.62,08-23 14:32,Live
171,4,MSV Duisburg,1,2,Darmstadt,2.62,3.30,2.60,08-22 05:55,Live
172,4,MSV Duisburg,1,2,Darmstadt,2.80,3.30,2.45,08-21 11:40,Live
173,4,MSV Duisburg,1,2,Darmstadt,2.90,3.30,2.37,08-21 06:05,Live
174,4,Jahn Regensburg,1,2,Holstein Kiel,2.87,3.40,2.37,08-26 08:48,Live
175,4,Jahn Regensburg,1,2,Holstein Kiel,2.70,3.40,2.50,08-26 03:31,Live
176,4,Jahn Regensburg,1,2,Holstein Kiel,2.75,3.30,2.45,08-25 23:04,Live
177,4,Jahn Regensburg,1,2,Holstein Kiel,2.60,3.30,2.62,08-21 06:05,Live
178,4,St. Pauli,1,0,Heidenheimer,1.95,3.30,4.00,08-26 03:31,Live
179,4,St. Pauli,1,0,Heidenheimer,1.85,3.40,4.20,08-25 10:57,Live
180,4,St. Pauli,1,0,Heidenheimer,2.00,3.30,3.80,08-22 01:54,Live
181,4,St. Pauli,1,0,Heidenheimer,2.05,3.30,3.60,08-22 00:25,Live
182,4,St. Pauli,1,0,Heidenheimer,1.95,3.50,3.40,08-21 12:34,Live
183,4,St. Pauli,1,0,Heidenheimer,2.20,3.40,2.90,08-21 06:05,Live
184,4,Erzgebirge Aue,3,1,Nurnberg,2.70,3.30,2.60,08-26 12:04,Live
185,4,Erzgebirge Aue,3,1,Nurnberg,2.87,3.30,2.40,08-25 23:50,Live
186,4,Erzgebirge Aue,3,1,Nurnberg,2.90,3.30,2.37,08-21 06:05,Live
187,4,VfL Bochum,3,2,Dynamo Dresden,1.66,3.90,4.75,08-27 12:58,Live
188,4,VfL Bochum,3,2,Dynamo Dresden,1.66,3.60,5.50,08-27 12:50,Live
189,4,VfL Bochum,3,2,Dynamo Dresden,1.72,3.50,5.00,08-27 10:06,Live
190,4,VfL Bochum,3,2,Dynamo Dresden,1.75,3.50,4.75,08-27 06:30,Live
191,4,VfL Bochum,3,2,Dynamo Dresden,1.85,3.40,4.33,08-26 14:20,Live
192,4,VfL Bochum,3,2,Dynamo Dresden,1.95,3.30,4.00,08-24 01:49,Live
193,4,VfL Bochum,3,2,Dynamo Dresden,2.00,3.30,3.80,08-21 13:24,Live
194,4,VfL Bochum,3,2,Dynamo Dresden,2.10,3.20,3.60,08-21 08:15,Live
195,4,VfL Bochum,3,2,Dynamo Dresden,2.20,3.10,3.50,08-21 07:34,Live
196,4,VfL Bochum,3,2,Dynamo Dresden,2.30,3.10,3.20,08-21 06:05,Live
197,4,SV Sandhausen,1,2,Fortuna Dusseldorf,2.30,3.20,3.10,08-27 12:35,Live
198,4,SV Sandhausen,1,2,Fortuna Dusseldorf,2.40,3.20,3.00,08-27 02:38,Live
199,4,SV Sandhausen,1,2,Fortuna Dusseldorf,2.50,3.20,2.87,08-26 03:31,Live
200,4,SV Sandhausen,1,2,Fortuna Dusseldorf,2.45,3.30,2.87,08-25 09:54,Live
201,4,SV Sandhausen,1,2,Fortuna Dusseldorf,2.40,3.30,2.87,08-21 10:38,Live
202,4,SV Sandhausen,1,2,Fortuna Dusseldorf,2.50,3.30,2.75,08-21 06:05,Live
203,4,Union Berlin,1,1,Arminia Bielefeld,1.70,3.50,5.25,08-27 10:00,Live
204,4,Union Berlin,1,1,Arminia Bielefeld,1.72,3.50,5.00,08-21 11:40,Live
205,4,Union Berlin,1,1,Arminia Bielefeld,1.66,3.60,5.25,08-21 06:05,Live
206,4,Kaiserslautern,1,1,Eintracht Braunschweig,2.40,3.20,3.00,08-28 19:38,Live
207,4,Kaiserslautern,1,1,Eintracht Braunschweig,2.50,3.20,2.87,08-28 19:36,Live
208,4,Kaiserslautern,1,1,Eintracht Braunschweig,2.50,3.20,2.80,08-28 17:07,Live
209,4,Kaiserslautern,1,1,Eintracht Braunschweig,2.60,3.20,2.70,08-28 16:18,Live
210,4,Kaiserslautern,1,1,Eintracht Braunschweig,2.60,3.30,2.62,08-27 17:30,Live
211,4,Kaiserslautern,1,1,Eintracht Braunschweig,2.50,3.30,2.75,08-21 12:14,Live
212,4,Kaiserslautern,1,1,Eintracht Braunschweig,2.40,3.30,2.87,08-21 06:05,Live
213,5,Dynamo Dresden,1,1,Greuther Furth,2.35,3.30,3.00,09-08 15:20,Live
214,5,Dynamo Dresden,1,1,Greuther Furth,2.25,3.30,3.20,09-07 22:12,Live
215,5,Dynamo Dresden,1,1,Greuther Furth,2.20,3.30,3.30,08-31 22:16,Live
216,5,Dynamo Dresden,1,1,Greuther Furth,2.15,3.40,3.30,08-31 22:05,Live
217,5,Dynamo Dresden,1,1,Greuther Furth,2.05,3.40,3.50,08-28 12:39,Live
218,5,Heidenheimer,1,3,Jahn Regensburg,2.00,3.50,3.60,09-08 04:22,Live
219,5,Heidenheimer,1,3,Jahn Regensburg,2.05,3.40,3.60,08-28 14:11,Live
220,5,Heidenheimer,1,3,Jahn Regensburg,2.00,3.40,3.75,08-28 12:50,Live
221,5,Ingolstadt,1,2,Erzgebirge Aue,1.75,3.50,4.75,09-09 11:30,Live
222,5,Ingolstadt,1,2,Erzgebirge Aue,1.70,3.60,5.00,09-09 09:29,Live
223,5,Ingolstadt,1,2,Erzgebirge Aue,1.75,3.60,4.75,09-08 08:29,Live
224,5,Ingolstadt,1,2,Erzgebirge Aue,1.80,3.60,4.33,09-07 03:32,Live
225,5,Ingolstadt,1,2,Erzgebirge Aue,1.80,3.60,4.50,09-06 18:03,Live
226,5,Ingolstadt,1,2,Erzgebirge Aue,1.83,3.50,4.33,09-04 16:21,Live
227,5,Ingolstadt,1,2,Erzgebirge Aue,1.83,3.50,4.20,08-29 15:22,Live
228,5,Ingolstadt,1,2,Erzgebirge Aue,1.72,3.60,4.75,08-28 14:01,Live
229,5,Ingolstadt,1,2,Erzgebirge Aue,1.66,3.60,5.25,08-28 12:43,Live
230,5,Arminia Bielefeld,0,4,MSV Duisburg,2.15,3.40,3.25,09-09 12:11,Live
231,5,Arminia Bielefeld,0,4,MSV Duisburg,2.10,3.40,3.40,08-28 14:33,Live
232,5,Arminia Bielefeld,0,4,MSV Duisburg,2.05,3.40,3.60,08-28 14:05,Live
233,5,Arminia Bielefeld,0,4,MSV Duisburg,2.00,3.40,3.75,08-28 12:42,Live
234,5,Holstein Kiel,2,1,Kaiserslautern,1.66,3.80,5.00,09-09 12:11,Live
235,5,Holstein Kiel,2,1,Kaiserslautern,1.75,3.70,4.50,09-09 11:15,Live
236,5,Holstein Kiel,2,1,Kaiserslautern,1.80,3.60,4.33,09-09 02:42,Live
237,5,Holstein Kiel,2,1,Kaiserslautern,1.75,3.75,4.33,09-07 21:37,Live
238,5,Holstein Kiel,2,1,Kaiserslautern,1.72,3.75,4.50,09-04 09:38,Live
239,5,Holstein Kiel,2,1,Kaiserslautern,1.80,3.60,4.33,08-28 14:01,Live
240,5,Holstein Kiel,2,1,Kaiserslautern,1.90,3.50,4.00,08-28 13:26,Live
241,5,Holstein Kiel,2,1,Kaiserslautern,1.95,3.50,3.80,08-28 12:48,Live
242,5,Darmstadt,1,2,VfL Bochum,2.10,3.40,3.40,09-10 12:49,Live
243,5,Darmstadt,1,2,VfL Bochum,2.20,3.40,3.20,09-10 06:15,Live
244,5,Darmstadt,1,2,VfL Bochum,2.10,3.40,3.40,09-10 01:05,Live
245,5,Darmstadt,1,2,VfL Bochum,2.25,3.30,3.20,09-10 00:17,Live
246,5,Darmstadt,1,2,VfL Bochum,2.30,3.30,3.10,08-31 01:11,Live
247,5,Darmstadt,1,2,VfL Bochum,2.20,3.25,3.30,08-28 14:11,Live
248,5,Darmstadt,1,2,VfL Bochum,2.15,3.25,3.40,08-28 14:02,Live
249,5,Darmstadt,1,2,VfL Bochum,2.20,3.25,3.25,08-28 14:01,Live
250,5,Darmstadt,1,2,VfL Bochum,2.15,3.25,3.40,08-28 13:38,Live
251,5,Darmstadt,1,2,VfL Bochum,2.05,3.30,3.60,08-28 13:20,Live
252,5,Darmstadt,1,2,VfL Bochum,2.15,3.25,3.40,08-28 12:48,Live
253,5,Eintracht Braunschweig,1,1,SV Sandhausen,2.05,3.60,3.40,09-10 12:40,Live
254,5,Eintracht Braunschweig,1,1,SV Sandhausen,2.00,3.60,3.50,09-10 12:22,Live
255,5,Eintracht Braunschweig,1,1,SV Sandhausen,2.10,3.50,3.30,09-09 22:35,Live
256,5,Eintracht Braunschweig,1,1,SV Sandhausen,2.05,3.40,3.50,09-07 03:32,Live
257,5,Eintracht Braunschweig,1,1,SV Sandhausen,2.00,3.40,3.60,09-06 10:11,Live
258,5,Eintracht Braunschweig,1,1,SV Sandhausen,2.05,3.40,3.50,09-06 03:09,Live
259,5,Eintracht Braunschweig,1,1,SV Sandhausen,1.95,3.40,3.90,08-29 11:51,Live
260,5,Eintracht Braunschweig,1,1,SV Sandhausen,1.90,3.40,4.00,08-28 18:00,Live
261,5,Eintracht Braunschweig,1,1,SV Sandhausen,1.85,3.40,4.33,08-28 14:01,Live
262,5,Eintracht Braunschweig,1,1,SV Sandhausen,1.80,3.50,4.50,08-28 12:48,Live
263,5,Fortuna Dusseldorf,3,2,Union Berlin,2.37,3.40,2.87,09-10 12:49,Live
264,5,Fortuna Dusseldorf,3,2,Union Berlin,2.45,3.40,2.75,09-10 12:37,Live
265,5,Fortuna Dusseldorf,3,2,Union Berlin,2.30,3.40,3.00,09-10 10:24,Live
266,5,Fortuna Dusseldorf,3,2,Union Berlin,2.37,3.30,2.90,09-10 06:31,Live
267,5,Fortuna Dusseldorf,3,2,Union Berlin,2.45,3.30,2.80,08-28 13:55,Live
268,5,Fortuna Dusseldorf,3,2,Union Berlin,2.55,3.25,2.75,08-28 12:48,Live
269,5,Nurnberg,0,1,St. Pauli,1.95,3.40,4.00,09-11 19:58,Live
270,5,Nurnberg,0,1,St. Pauli,2.00,3.40,3.75,09-11 18:15,Live
271,5,Nurnberg,0,1,St. Pauli,2.05,3.40,3.60,09-11 13:49,Live
272,5,Nurnberg,0,1,St. Pauli,2.10,3.30,3.50,09-08 09:47,Live
273,5,Nurnberg,0,1,St. Pauli,2.15,3.30,3.40,09-07 17:42,Live
274,5,Nurnberg,0,1,St. Pauli,2.25,3.25,3.20,09-06 10:07,Live
275,5,Nurnberg,0,1,St. Pauli,2.20,3.30,3.25,09-06 10:03,Live
276,5,Nurnberg,0,1,St. Pauli,2.25,3.30,3.10,09-06 10:01,Live
277,5,Nurnberg,0,1,St. Pauli,2.37,3.30,2.90,08-29 11:51,Live
278,5,Nurnberg,0,1,St. Pauli,2.45,3.25,2.87,08-28 13:30,Live
279,5,Nurnberg,0,1,St. Pauli,2.37,3.25,3.00,08-28 12:48,Live
280,6,Erzgebirge Aue,0,3,Holstein Kiel,2.87,3.20,2.50,09-15 16:46,Live
281,6,Erzgebirge Aue,0,3,Holstein Kiel,3.00,3.20,2.37,09-15 15:44,Live
282,6,Erzgebirge Aue,0,3,Holstein Kiel,2.80,3.20,2.55,09-15 10:06,Live
283,6,Erzgebirge Aue,0,3,Holstein Kiel,2.75,3.20,2.60,09-14 11:41,Live
