,Round,Hometeam,Scorehome,Scoreaway,Awayteam,Home,Draw,Away,Date,Status
29,2,Augsburg,1,0,SC Paderborn 07,1.53,3.8,6.5,08-26 22:38,Live
30,2,Augsburg,1,0,SC Paderborn 07,1.57,3.75,6,08-26 07:18,Live
31,2,Augsburg,1,0,SC Paderborn 07,1.57,3.6,5.25,08-24 17:30,Live
32,2,Erzgebirge Aue,1,0,VfL Bochum,3.2,3.25,2.2,08-27 15:48,Live
33,2,Erzgebirge Aue,1,0,VfL Bochum,3.4,3.3,2.1,08-26 07:18,Live
34,2,Erzgebirge Aue,1,0,VfL Bochum,3.1,3.25,2.1,08-25 14:34,Live
35,2,Erzgebirge Aue,1,0,VfL Bochum,3,3.2,2.2,08-24 17:30,Live
36,2,Rot-Weiss Oberhausen,1,0,FSV Frankfurt,2.4,3.3,2.8,08-27 12:24,Live
37,2,Rot-Weiss Oberhausen,1,0,FSV Frankfurt,2.3,3.3,3,08-26 07:18,Live
38,2,Rot-Weiss Oberhausen,1,0,FSV Frankfurt,2.25,3.2,2.9,08-24 17:30,Live
39,2,Union Berlin,1,2,Greuther Furth,2.3,3.3,3.1,08-28 12:39,Live
40,2,Union Berlin,1,2,Greuther Furth,2.5,3.25,2.8,08-28 11:16,Live
41,2,Union Berlin,1,2,Greuther Furth,2.3,3.25,3.1,08-26 23:52,Live
42,2,Union Berlin,1,2,Greuther Furth,2.37,3.25,3,08-26 07:18,Live
43,2,Union Berlin,1,2,Greuther Furth,2.3,3.2,2.8,08-24 17:30,Live
44,2,MSV Duisburg,4,1,Ingolstadt,1.61,3.75,5.25,08-26 07:18,Live
45,2,MSV Duisburg,4,1,Ingolstadt,1.61,3.5,5,08-24 17:30,Live
46,2,Arminia Bielefeld,1,2,Energie Cottbus,2.4,3.3,2.87,08-29 13:07,Live
47,2,Arminia Bielefeld,1,2,Energie Cottbus,2.5,3.3,2.75,08-29 11:57,Live
48,2,Arminia Bielefeld,1,2,Energie Cottbus,2.3,3.3,3,08-29 09:52,Live
49,2,Arminia Bielefeld,1,2,Energie Cottbus,2.25,3.3,3.1,08-26 07:18,Live
50,2,Arminia Bielefeld,1,2,Energie Cottbus,2.2,3.2,3,08-24 18:15,Live
51,2,Arminia Bielefeld,1,2,Energie Cottbus,2.1,3.2,3.2,08-24 17:30,Live
52,2,Karlsruher SC,3,0,Alemannia Aachen,2.3,3.3,3,08-29 09:52,Live
53,2,Karlsruher SC,3,0,Alemannia Aachen,2.25,3.3,3.1,08-26 07:18,Live
54,2,Karlsruher SC,3,0,Alemannia Aachen,2.1,3.25,3.1,08-24 21:43,Live
55,2,Karlsruher SC,3,0,Alemannia Aachen,2.05,3.25,3.2,08-24 17:30,Live
56,2,TSV 1860 Munchen,3,1,VfL Osnabruck,1.66,3.75,5,08-26 07:18,Live
57,2,TSV 1860 Munchen,3,1,VfL Osnabruck,1.61,3.6,4.75,08-24 21:43,Live
58,2,TSV 1860 Munchen,3,1,VfL Osnabruck,1.66,3.5,4.5,08-24 17:30,Live
59,2,Fortuna Dusseldorf,1,2,Hertha Berlin,2.8,3.2,2.5,08-30 15:49,Live
60,2,Fortuna Dusseldorf,1,2,Hertha Berlin,2.9,3.25,2.4,08-30 09:29,Live
61,2,Fortuna Dusseldorf,1,2,Hertha Berlin,3,3.3,2.3,08-29 21:27,Live
62,2,Fortuna Dusseldorf,1,2,Hertha Berlin,2.87,3.3,2.4,08-26 07:18,Live
63,2,Fortuna Dusseldorf,1,2,Hertha Berlin,2.7,3.2,2.37,08-24 17:30,Live
64,3,VfL Osnabruck,3,2,Erzgebirge Aue,2.2,3.3,3.25,09-07 06:20,Live
65,3,VfL Osnabruck,3,2,Erzgebirge Aue,2.1,3.25,3.25,09-06 21:55,Live
66,3,VfL Osnabruck,3,2,Erzgebirge Aue,2.2,3.25,3,09-03 18:08,Live
67,3,Ingolstadt,1,2,Rot-Weiss Oberhausen,2,3.5,3.6,09-09 21:10,Live
68,3,Ingolstadt,1,2,Rot-Weiss Oberhausen,2.15,3.4,3.3,09-07 06:20,Live
69,3,Ingolstadt,1,2,Rot-Weiss Oberhausen,2.1,3.25,3.1,09-03 18:56,Live
70,3,Ingolstadt,1,2,Rot-Weiss Oberhausen,2.25,3.25,2.9,09-03 18:08,Live
71,3,SC Paderborn 07,2,0,Union Berlin,2.1,3.3,3.5,09-09 21:10,Live
72,3,SC Paderborn 07,2,0,Union Berlin,2.25,3.25,3.2,09-07 06:20,Live
73,3,SC Paderborn 07,2,0,Union Berlin,2.25,3.25,2.9,09-03 18:08,Live
74,3,MSV Duisburg,2,1,TSV 1860 Munchen,2.1,3.3,3.4,09-11 01:03,Live
75,3,MSV Duisburg,2,1,TSV 1860 Munchen,2,3.4,3.75,09-07 06:20,Live
76,3,MSV Duisburg,2,1,TSV 1860 Munchen,2,3.3,3.4,09-04 13:27,Live
77,3,FSV Frankfurt,1,0,Fortuna Dusseldorf,2.37,3.25,3,09-11 10:12,Live
78,3,FSV Frankfurt,1,0,Fortuna Dusseldorf,2.5,3.25,2.8,09-07 06:20,Live
79,3,FSV Frankfurt,1,0,Fortuna Dusseldorf,2.4,3.25,2.7,09-04 13:26,Live
80,3,VfL Bochum,0,2,Augsburg,2.25,3.4,3.1,09-12 07:47,Live
81,3,VfL Bochum,0,2,Augsburg,2.15,3.4,3.3,09-09 16:31,Live
82,3,VfL Bochum,0,2,Augsburg,2.2,3.4,3.2,09-09 12:33,Live
83,3,VfL Bochum,0,2,Augsburg,2.25,3.4,3.1,09-07 06:20,Live
84,3,VfL Bochum,0,2,Augsburg,2.2,3.25,3,09-05 13:40,Live
85,3,Greuther Furth,1,1,Alemannia Aachen,1.72,3.75,4.5,09-12 10:31,Live
86,3,Greuther Furth,1,1,Alemannia Aachen,1.72,3.5,5,09-11 21:56,Live
87,3,Greuther Furth,1,1,Alemannia Aachen,1.8,3.5,4.5,09-07 06:20,Live
88,3,Greuther Furth,1,1,Alemannia Aachen,1.75,3.5,4.2,09-05 13:40,Live
89,3,Hertha Berlin,3,1,Arminia Bielefeld,1.5,4,6.5,09-12 09:09,Live
90,3,Hertha Berlin,3,1,Arminia Bielefeld,1.53,4,6,09-07 06:20,Live
91,3,Hertha Berlin,3,1,Arminia Bielefeld,1.57,3.75,5.25,09-05 13:40,Live
92,3,Energie Cottbus,5,5,Karlsruher SC,1.8,3.6,4.33,09-13 19:36,Live
93,3,Energie Cottbus,5,5,Karlsruher SC,1.83,3.5,4.33,09-13 17:32,Live
94,3,Energie Cottbus,5,5,Karlsruher SC,1.8,3.5,4.5,09-09 17:26,Live
95,3,Energie Cottbus,5,5,Karlsruher SC,1.9,3.4,4,09-07 06:20,Live
96,3,Energie Cottbus,5,5,Karlsruher SC,1.9,3.4,3.6,09-06 20:22,Live
97,4,Greuther Furth,1,0,FSV Frankfurt,1.85,3.5,4.2,09-17 17:52,Live
98,4,Greuther Furth,1,0,FSV Frankfurt,1.8,3.5,4.5,09-17 13:59,Live
99,4,Greuther Furth,1,0,FSV Frankfurt,1.72,3.6,4.75,09-16 02:17,Live
100,4,Greuther Furth,1,0,FSV Frankfurt,1.66,3.5,4.5,09-14 13:53,Live
101,4,Union Berlin,1,1,Hertha Berlin,4.5,3.75,1.75,09-17 17:52,Live
102,4,Union Berlin,1,1,Hertha Berlin,4.2,3.6,1.83,09-17 11:47,Live
103,4,Union Berlin,1,1,Hertha Berlin,3.9,3.5,1.9,09-16 02:17,Live
104,4,Union Berlin,1,1,Hertha Berlin,3.75,3.4,1.85,09-15 17:45,Live
105,4,Union Berlin,1,1,Hertha Berlin,3.6,3.3,1.9,09-14 13:53,Live
106,4,Alemannia Aachen,2,3,Energie Cottbus,2.1,3.4,3.4,09-17 17:15,Live
107,4,Alemannia Aachen,2,3,Energie Cottbus,2.2,3.4,3.2,09-17 15:19,Live
108,4,Alemannia Aachen,2,3,Energie Cottbus,2.3,3.4,3,09-17 13:59,Live
109,4,Alemannia Aachen,2,3,Energie Cottbus,2.35,3.4,2.9,09-16 02:17,Live
110,4,Alemannia Aachen,2,3,Energie Cottbus,2.37,3.2,2.7,09-14 13:53,Live
111,4,Rot-Weiss Oberhausen,3,1,VfL Bochum,2.9,3.3,2.4,09-17 16:30,Live
112,4,Rot-Weiss Oberhausen,3,1,VfL Bochum,2.9,3.4,2.35,09-16 02:17,Live
113,4,Rot-Weiss Oberhausen,3,1,VfL Bochum,2.87,3.2,2.25,09-14 13:53,Live
114,4,Karlsruher SC,2,1,SC Paderborn 07,1.72,3.6,4.75,09-18 11:28,Live
115,4,Karlsruher SC,2,1,SC Paderborn 07,1.83,3.5,4.2,09-17 16:30,Live
116,4,Karlsruher SC,2,1,SC Paderborn 07,1.85,3.4,4.2,09-16 02:17,Live
117,4,Karlsruher SC,2,1,SC Paderborn 07,1.75,3.4,4.2,09-14 13:53,Live
118,4,Augsburg,2,2,VfL Osnabruck,1.4,4.5,8,09-17 16:30,Live
119,4,Augsburg,2,2,VfL Osnabruck,1.4,4.5,7.5,09-16 02:30,Live
120,4,Augsburg,2,2,VfL Osnabruck,1.4,4.2,6.5,09-14 13:53,Live
121,4,Erzgebirge Aue,1,0,MSV Duisburg,2.87,3.3,2.4,09-19 11:59,Live
122,4,Erzgebirge Aue,1,0,MSV Duisburg,2.75,3.3,2.5,09-17 16:30,Live
123,4,Erzgebirge Aue,1,0,MSV Duisburg,2.7,3.4,2.5,09-16 02:30,Live
124,4,Erzgebirge Aue,1,0,MSV Duisburg,2.6,3.1,2.5,09-14 13:53,Live
125,4,Fortuna Dusseldorf,1,2,TSV 1860 Munchen,2.3,3.25,3.1,09-17 16:30,Live
126,4,Fortuna Dusseldorf,1,2,TSV 1860 Munchen,2.3,3.4,3,09-16 02:30,Live
127,4,Fortuna Dusseldorf,1,2,TSV 1860 Munchen,2.3,3.2,2.8,09-14 13:53,Live
128,4,Arminia Bielefeld,1,0,Ingolstadt,2.05,3.3,3.6,09-19 11:59,Live
129,4,Arminia Bielefeld,1,0,Ingolstadt,2,3.4,3.75,09-17 16:30,Live
130,4,Arminia Bielefeld,1,0,Ingolstadt,1.95,3.4,3.8,09-16 02:30,Live
131,4,Arminia Bielefeld,1,0,Ingolstadt,1.9,3.3,3.6,09-14 13:53,Live
132,5,Hertha Berlin,4,0,Karlsruher SC,1.61,3.8,5.5,09-21 17:24,Live
133,5,Hertha Berlin,4,0,Karlsruher SC,1.55,4,6,09-21 13:20,Live
134,5,Hertha Berlin,4,0,Karlsruher SC,1.57,3.75,6,09-21 03:57,Live
135,5,Hertha Berlin,4,0,Karlsruher SC,1.57,3.6,5.5,09-20 12:07,Live
136,5,SC Paderborn 07,0,0,Rot-Weiss Oberhausen,2.1,3.3,3.5,09-21 09:17,Live
137,5,SC Paderborn 07,0,0,Rot-Weiss Oberhausen,2.05,3.4,3.5,09-21 03:57,Live
138,5,SC Paderborn 07,0,0,Rot-Weiss Oberhausen,2.1,3.25,3.2,09-20 12:07,Live
139,5,Energie Cottbus,2,0,Greuther Furth,2.15,3.4,3.3,09-21 06:39,Live
140,5,Energie Cottbus,2,0,Greuther Furth,2.1,3.4,3.4,09-21 03:57,Live
141,5,Energie Cottbus,2,0,Greuther Furth,1.95,3.3,3.6,09-20 12:22,Live
142,5,Energie Cottbus,2,0,Greuther Furth,2,3.25,3.5,09-20 12:07,Live
143,5,FSV Frankfurt,1,3,Alemannia Aachen,2.4,3.4,2.8,09-21 16:28,Live
144,5,FSV Frankfurt,1,3,Alemannia Aachen,2.37,3.2,3,09-21 12:10,Live
145,5,FSV Frankfurt,1,3,Alemannia Aachen,2.3,3.25,3.1,09-21 03:57,Live
146,5,FSV Frankfurt,1,3,Alemannia Aachen,2.2,3.25,3,09-20 12:07,Live
147,5,VfL Osnabruck,4,1,Union Berlin,2.2,3.4,3.2,09-22 17:03,Live
148,5,VfL Osnabruck,4,1,Union Berlin,2.1,3.4,3.4,09-22 14:08,Live
149,5,VfL Osnabruck,4,1,Union Berlin,2.2,3.4,3.2,09-21 03:57,Live
150,5,VfL Osnabruck,4,1,Union Berlin,2.1,3.25,3.2,09-20 12:07,Live
151,5,MSV Duisburg,1,0,Augsburg,2.4,3.25,2.9,09-22 17:03,Live
152,5,MSV Duisburg,1,0,Augsburg,2.25,3.25,3.2,09-22 14:44,Live
153,5,MSV Duisburg,1,0,Augsburg,2.37,3.3,2.9,09-22 13:13,Live
154,5,MSV Duisburg,1,0,Augsburg,2.4,3.3,2.87,09-21 03:57,Live
155,5,MSV Duisburg,1,0,Augsburg,2.3,3.25,2.8,09-20 12:07,Live
156,5,VfL Bochum,3,1,Arminia Bielefeld,1.66,3.75,5,09-22 17:03,Live
157,5,VfL Bochum,3,1,Arminia Bielefeld,1.7,3.6,5,09-22 14:08,Live
158,5,VfL Bochum,3,1,Arminia Bielefeld,1.72,3.6,4.75,09-21 03:57,Live
159,5,VfL Bochum,3,1,Arminia Bielefeld,1.72,3.4,4.5,09-20 12:07,Live
160,5,TSV 1860 Munchen,0,0,Erzgebirge Aue,1.61,3.75,5.5,09-22 07:16,Live
161,5,TSV 1860 Munchen,0,0,Erzgebirge Aue,1.66,3.6,5.25,09-21 03:57,Live
162,5,TSV 1860 Munchen,0,0,Erzgebirge Aue,1.66,3.4,5,09-20 12:07,Live
163,5,Ingolstadt,3,0,Fortuna Dusseldorf,2.6,3.2,2.75,09-21 03:57,Live
164,5,Ingolstadt,3,0,Fortuna Dusseldorf,2.5,3.2,2.62,09-20 12:07,Live
165,6,Energie Cottbus,0,1,Hertha Berlin,2.8,3.4,2.4,09-24 13:13,Live
166,6,Energie Cottbus,0,1,Hertha Berlin,2.9,3.4,2.3,09-24 06:20,Live
167,6,Energie Cottbus,0,1,Hertha Berlin,2.8,3.4,2.4,09-23 23:27,Live
168,6,Energie Cottbus,0,1,Hertha Berlin,2.7,3.2,2.37,09-23 15:38,Live
169,6,Karlsruher SC,0,2,FSV Frankfurt,1.8,3.5,4.5,09-24 13:13,Live
170,6,Karlsruher SC,0,2,FSV Frankfurt,1.83,3.5,4.2,09-23 23:27,Live
171,6,Karlsruher SC,0,2,FSV Frankfurt,1.7,3.5,4.33,09-23 15:38,Live
172,6,Alemannia Aachen,2,0,SC Paderborn 07,1.8,3.5,4.33,09-24 05:22,Live
173,6,Alemannia Aachen,2,0,SC Paderborn 07,1.83,3.5,4.2,09-23 23:27,Live
174,6,Alemannia Aachen,2,0,SC Paderborn 07,1.83,3.4,3.75,09-23 15:38,Live
175,6,Greuther Furth,1,0,Ingolstadt,1.6,3.75,5.75,09-25 09:53,Live
176,6,Greuther Furth,1,0,Ingolstadt,1.7,3.6,5,09-23 23:27,Live
177,6,Greuther Furth,1,0,Ingolstadt,1.61,3.6,4.75,09-23 15:38,Live
178,6,Arminia Bielefeld,0,1,Erzgebirge Aue,2,3.3,3.75,09-25 11:12,Live
179,6,Arminia Bielefeld,0,1,Erzgebirge Aue,2.05,3.3,3.6,09-24 23:15,Live
180,6,Arminia Bielefeld,0,1,Erzgebirge Aue,2.1,3.25,3.5,09-23 23:27,Live
181,6,Arminia Bielefeld,0,1,Erzgebirge Aue,1.95,3.3,3.5,09-23 15:38,Live
182,6,Union Berlin,2,0,MSV Duisburg,2.87,3.3,2.4,09-26 09:31,Live
183,6,Union Berlin,2,0,MSV Duisburg,2.75,3.25,2.5,09-23 23:27,Live
184,6,Union Berlin,2,0,MSV Duisburg,2.75,3.25,2.3,09-23 15:38,Live
185,6,Rot-Weiss Oberhausen,1,0,VfL Osnabruck,2.2,3.25,3.25,09-26 11:42,Live
186,6,Rot-Weiss Oberhausen,1,0,VfL Osnabruck,2.1,3.25,3.5,09-23 23:27,Live
187,6,Rot-Weiss Oberhausen,1,0,VfL Osnabruck,2,3.25,3.4,09-23 15:38,Live
188,6,Augsburg,1,2,TSV 1860 Munchen,1.83,3.4,4.33,09-26 09:31,Live
189,6,Augsburg,1,2,TSV 1860 Munchen,1.8,3.4,4.5,09-25 22:14,Live
190,6,Augsburg,1,2,TSV 1860 Munchen,1.8,3.5,4.33,09-23 23:27,Live
191,6,Augsburg,1,2,TSV 1860 Munchen,1.8,3.5,4,09-23 21:11,Live
192,6,Augsburg,1,2,TSV 1860 Munchen,1.72,3.5,4.2,09-23 15:38,Live
193,6,Fortuna Dusseldorf,0,1,VfL Bochum,2.6,3.2,2.7,09-27 14:49,Live
194,6,Fortuna Dusseldorf,0,1,VfL Bochum,2.5,3.25,2.8,09-26 19:26,Live
195,6,Fortuna Dusseldorf,0,1,VfL Bochum,2.4,3.25,2.87,09-23 23:27,Live
196,6,Fortuna Dusseldorf,0,1,VfL Bochum,2.3,3.25,2.8,09-23 19:58,Live
197,6,Fortuna Dusseldorf,0,1,VfL Bochum,2.3,3.25,2.75,09-23 15:38,Live
198,7,SC Paderborn 07,3,1,Arminia Bielefeld,2.2,3.4,3.25,10-01 17:43,Live
199,7,SC Paderborn 07,3,1,Arminia Bielefeld,2.15,3.4,3.3,10-01 15:31,Live
200,7,SC Paderborn 07,3,1,Arminia Bielefeld,2.05,3.4,3.6,10-01 12:38,Live
201,7,SC Paderborn 07,3,1,Arminia Bielefeld,2.25,3.4,3.1,09-29 06:55,Live
202,7,SC Paderborn 07,3,1,Arminia Bielefeld,2.2,3.25,3,09-28 14:37,Live
203,7,MSV Duisburg,3,0,Rot-Weiss Oberhausen,1.66,3.75,5,09-29 06:55,Live
204,7,MSV Duisburg,3,0,Rot-Weiss Oberhausen,1.66,3.5,4.75,09-28 14:37,Live
205,7,Ingolstadt,1,1,Karlsruher SC,2.4,3.4,2.8,10-01 12:38,Live
206,7,Ingolstadt,1,1,Karlsruher SC,2.5,3.4,2.7,09-29 06:55,Live
207,7,Ingolstadt,1,1,Karlsruher SC,2.5,3.2,2.6,09-28 14:37,Live
208,7,VfL Osnabruck,2,3,Fortuna Dusseldorf,2.25,3.4,3.1,09-29 06:55,Live
209,7,VfL Osnabruck,2,3,Fortuna Dusseldorf,2.25,3.25,2.9,09-28 14:37,Live
210,7,VfL Bochum,0,2,Greuther Furth,2,3.5,3.6,10-02 10:06,Live
211,7,VfL Bochum,0,2,Greuther Furth,2.1,3.4,3.4,09-29 06:55,Live
212,7,VfL Bochum,0,2,Greuther Furth,2,3.3,3.4,09-28 14:37,Live
213,7,TSV 1860 Munchen,1,0,Union Berlin,1.72,3.6,4.75,09-29 06:55,Live
214,7,TSV 1860 Munchen,1,0,Union Berlin,1.72,3.4,4.5,09-28 14:37,Live
215,7,Erzgebirge Aue,3,2,Augsburg,2.8,3.4,2.4,09-29 06:55,Live
216,7,Erzgebirge Aue,3,2,Augsburg,2.75,3.2,2.4,09-28 14:37,Live
217,7,FSV Frankfurt,3,2,Energie Cottbus,2.62,3.4,2.55,09-29 06:55,Live
218,7,FSV Frankfurt,3,2,Energie Cottbus,2.6,3.2,2.5,09-28 14:37,Live
219,7,Hertha Berlin,0,0,Alemannia Aachen,1.45,4.5,6.5,10-04 09:02,Live
220,7,Hertha Berlin,0,0,Alemannia Aachen,1.5,4.33,6,10-04 02:53,Live
221,7,Hertha Berlin,0,0,Alemannia Aachen,1.53,4,6,10-02 10:06,Live
222,7,Hertha Berlin,0,0,Alemannia Aachen,1.5,4,6.5,09-29 06:55,Live
223,7,Hertha Berlin,0,0,Alemannia Aachen,1.44,4,6.5,09-28 14:37,Live
224,8,Greuther Furth,3,0,VfL Osnabruck,1.61,3.8,5.5,10-15 15:00,Live
225,8,Greuther Furth,3,0,VfL Osnabruck,1.66,3.8,5,10-15 11:35,Live
226,8,Greuther Furth,3,0,VfL Osnabruck,1.57,4,5.5,10-11 05:16,Live
227,8,Greuther Furth,3,0,VfL Osnabruck,1.57,3.6,5.5,10-08 18:06,Live
228,8,Union Berlin,1,1,Erzgebirge Aue,2.1,3.4,3.4,10-15 16:39,Live
229,8,Union Berlin,1,1,Erzgebirge Aue,2.15,3.4,3.4,10-11 22:23,Live
230,8,Union Berlin,1,1,Erzgebirge Aue,2.25,3.4,3.1,10-11 09:59,Live
231,8,Union Berlin,1,1,Erzgebirge Aue,2.3,3.3,3.1,10-11 05:16,Live
232,8,Union Berlin,1,1,Erzgebirge Aue,2.3,3.25,2.87,10-08 18:06,Live
233,8,Fortuna Dusseldorf,1,0,Augsburg,2.5,3.25,2.8,10-15 15:37,Live
234,8,Fortuna Dusseldorf,1,0,Augsburg,2.6,3.25,2.7,10-15 12:50,Live
235,8,Fortuna Dusseldorf,1,0,Augsburg,2.62,3.25,2.62,10-11 05:16,Live
236,8,Fortuna Dusseldorf,1,0,Augsburg,2.62,3.2,2.5,10-08 18:06,Live
237,8,FSV Frankfurt,0,1,Hertha Berlin,4,3.4,1.9,10-11 05:16,Live
238,8,FSV Frankfurt,0,1,Hertha Berlin,3.75,3.3,1.9,10-09 13:06,Live
239,8,Karlsruher SC,0,2,VfL Bochum,2.25,3.3,3.1,10-16 10:30,Live
240,8,Karlsruher SC,0,2,VfL Bochum,2.4,3.3,2.9,10-11 05:16,Live
241,8,Karlsruher SC,0,2,VfL Bochum,2.3,3.25,2.87,10-09 13:06,Live
242,8,Energie Cottbus,3,1,SC Paderborn 07,1.72,3.6,4.75,10-17 13:17,Live
243,8,Energie Cottbus,3,1,SC Paderborn 07,1.66,3.75,5,10-11 05:19,Live
244,8,Energie Cottbus,3,1,SC Paderborn 07,1.66,3.4,5,10-10 13:35,Live
245,8,Alemannia Aachen,2,1,Ingolstadt,1.65,4,4.75,10-17 11:54,Live
246,8,Alemannia Aachen,2,1,Ingolstadt,1.7,3.75,4.75,10-11 05:19,Live
247,8,Alemannia Aachen,2,1,Ingolstadt,1.7,3.6,4.33,10-10 13:35,Live
248,8,Rot-Weiss Oberhausen,0,0,TSV 1860 Munchen,2.9,3.25,2.4,10-16 10:30,Live
249,8,Rot-Weiss Oberhausen,0,0,TSV 1860 Munchen,2.7,3.25,2.6,10-11 05:19,Live
250,8,Rot-Weiss Oberhausen,0,0,TSV 1860 Munchen,2.62,3.2,2.5,10-10 13:35,Live
251,8,Arminia Bielefeld,1,3,MSV Duisburg,3.1,3.3,2.25,10-18 19:55,Live
252,8,Arminia Bielefeld,1,3,MSV Duisburg,3,3.3,2.3,10-15 07:42,Live
253,8,Arminia Bielefeld,1,3,MSV Duisburg,2.9,3.3,2.4,10-11 21:26,Live
254,9,Hertha Berlin,2,0,Greuther Furth,1.7,3.6,5,10-22 17:23,Live
255,9,Hertha Berlin,2,0,Greuther Furth,1.66,3.6,5.25,10-20 21:12,Live
256,9,Augsburg,2,1,Union Berlin,1.7,3.6,5,10-22 00:27,Live
257,9,Augsburg,2,1,Union Berlin,1.72,3.6,4.75,10-20 21:12,Live
258,9,VfL Osnabruck,2,0,Energie Cottbus,2.87,3.4,2.37,10-22 14:56,Live
259,9,VfL Osnabruck,2,0,Energie Cottbus,3,3.4,2.3,10-22 12:08,Live
260,9,VfL Osnabruck,2,0,Energie Cottbus,2.8,3.4,2.4,10-20 21:12,Live
261,9,Ingolstadt,0,1,FSV Frankfurt,2.1,3.4,3.25,10-23 12:36,Live
262,9,Ingolstadt,0,1,FSV Frankfurt,2.2,3.4,3.1,10-23 12:24,Live
263,9,Ingolstadt,0,1,FSV Frankfurt,2.25,3.4,3,10-23 11:24,Live
264,9,Ingolstadt,0,1,FSV Frankfurt,2.37,3.3,2.9,10-20 21:12,Live
265,9,TSV 1860 Munchen,0,0,Arminia Bielefeld,1.53,3.8,6.5,10-23 09:32,Live
266,9,TSV 1860 Munchen,0,0,Arminia Bielefeld,1.57,3.75,6,10-20 21:12,Live
267,9,SC Paderborn 07,3,0,Fortuna Dusseldorf,2.5,3.2,2.8,10-20 21:12,Live
268,9,VfL Bochum,1,1,Alemannia Aachen,2.05,3.4,3.5,10-20 21:12,Live
269,9,MSV Duisburg,3,0,Karlsruher SC,1.65,3.6,5.5,10-23 11:09,Live
270,9,MSV Duisburg,3,0,Karlsruher SC,1.66,3.6,5.25,10-20 21:12,Live
271,9,Erzgebirge Aue,2,0,Rot-Weiss Oberhausen,1.95,3.3,4,10-25 19:32,Live
272,9,Erzgebirge Aue,2,0,Rot-Weiss Oberhausen,2,3.3,3.75,10-20 21:12,Live
273,10,Arminia Bielefeld,1,2,Union Berlin,2.3,3.3,3.1,10-27 10:16,Live
274,10,Arminia Bielefeld,1,2,Union Berlin,2.2,3.3,3.2,10-27 02:52,Live
275,10,Arminia Bielefeld,1,2,Union Berlin,2.2,3.2,3,10-26 16:54,Live
276,10,FSV Frankfurt,2,0,SC Paderborn 07,2,3.4,3.6,10-27 02:52,Live
277,10,FSV Frankfurt,2,0,SC Paderborn 07,1.9,3.3,3.6,10-26 16:54,Live
278,10,Greuther Furth,1,2,Erzgebirge Aue,1.8,3.6,4.33,10-27 02:52,Live
