,Round,Hometeam,Scorehome,Scoreaway,Awayteam,Home,Draw,Away,Date,Status
57,2,Fortuna Dusseldorf,1,0,VfB Stuttgart,3.20,3.40,2.20,08-11 21:05,Live
58,2,Fortuna Dusseldorf,1,0,VfB Stuttgart,3.00,3.40,2.30,08-10 15:58,Live
59,2,Fortuna Dusseldorf,1,0,VfB Stuttgart,3.20,3.40,2.20,08-08 20:57,Live
60,2,Fortuna Dusseldorf,1,0,VfB Stuttgart,3.40,3.40,2.10,08-08 10:53,Live
61,2,Karlsruher SC,1,1,VfL Bochum,2.40,3.20,3.00,08-13 01:52,Live
62,2,Karlsruher SC,1,1,VfL Bochum,2.50,3.20,2.87,08-12 08:36,Live
63,2,Karlsruher SC,1,1,VfL Bochum,2.30,3.25,3.10,08-08 18:24,Live
64,2,Karlsruher SC,1,1,VfL Bochum,2.37,3.25,3.00,08-08 13:14,Live
65,2,Karlsruher SC,1,1,VfL Bochum,2.40,3.30,2.87,08-08 10:53,Live
66,2,St. Pauli,0,2,Eintracht Braunschweig,2.37,3.30,2.90,08-13 15:22,Live
67,2,St. Pauli,0,2,Eintracht Braunschweig,2.40,3.30,2.87,08-13 14:51,Live
68,2,St. Pauli,0,2,Eintracht Braunschweig,2.25,3.40,3.10,08-12 15:34,Live
69,2,St. Pauli,0,2,Eintracht Braunschweig,2.20,3.40,3.20,08-08 18:24,Live
70,2,St. Pauli,0,2,Eintracht Braunschweig,2.25,3.40,3.10,08-08 17:59,Live
71,2,St. Pauli,0,2,Eintracht Braunschweig,2.10,3.40,3.40,08-08 10:53,Live
72,2,Hannover 96,3,1,Greuther Furth,1.83,3.60,4.20,08-14 12:12,Live
73,2,Hannover 96,3,1,Greuther Furth,1.80,3.60,4.33,08-08 19:26,Live
74,2,Hannover 96,3,1,Greuther Furth,1.85,3.60,4.00,08-08 10:53,Live
75,2,Wurzburger Kickers,1,1,Kaiserslautern,2.90,3.00,2.60,08-14 15:08,Live
76,2,Wurzburger Kickers,1,1,Kaiserslautern,2.90,3.10,2.50,08-14 14:45,Live
77,2,Wurzburger Kickers,1,1,Kaiserslautern,2.75,3.10,2.62,08-14 12:28,Live
78,2,Wurzburger Kickers,1,1,Kaiserslautern,2.50,3.10,2.90,08-14 12:12,Live
79,2,Wurzburger Kickers,1,1,Kaiserslautern,2.45,3.25,2.87,08-10 17:44,Live
80,2,Wurzburger Kickers,1,1,Kaiserslautern,2.37,3.25,3.00,08-09 10:49,Live
81,2,Wurzburger Kickers,1,1,Kaiserslautern,2.30,3.25,3.10,08-08 14:33,Live
82,2,Wurzburger Kickers,1,1,Kaiserslautern,2.35,3.25,3.00,08-08 13:14,Live
83,2,Wurzburger Kickers,1,1,Kaiserslautern,2.40,3.30,2.87,08-08 10:53,Live
84,2,TSV 1860 Munchen,1,0,Arminia Bielefeld,2.30,3.25,3.10,08-14 08:57,Live
85,2,TSV 1860 Munchen,1,0,Arminia Bielefeld,2.20,3.30,3.30,08-12 09:44,Live
86,2,TSV 1860 Munchen,1,0,Arminia Bielefeld,2.10,3.30,3.50,08-08 10:53,Live
87,2,Union Berlin,2,2,Dynamo Dresden,2.10,3.30,3.50,08-15 19:37,Live
88,2,Union Berlin,2,2,Dynamo Dresden,2.20,3.30,3.30,08-15 16:22,Live
89,2,Union Berlin,2,2,Dynamo Dresden,2.15,3.30,3.40,08-15 13:49,Live
90,2,Union Berlin,2,2,Dynamo Dresden,2.10,3.40,3.40,08-14 19:21,Live
91,2,Union Berlin,2,2,Dynamo Dresden,2.15,3.40,3.30,08-08 19:26,Live
92,2,Union Berlin,2,2,Dynamo Dresden,2.10,3.40,3.40,08-08 10:53,Live
93,3,VfL Bochum,1,1,Hannover 96,2.50,3.50,2.62,08-26 17:41,Live
94,3,VfL Bochum,1,1,Hannover 96,2.50,3.40,2.70,08-26 13:49,Live
95,3,VfL Bochum,1,1,Hannover 96,2.55,3.40,2.62,08-26 13:24,Live
96,3,VfL Bochum,1,1,Hannover 96,2.50,3.40,2.70,08-26 08:14,Live
97,3,VfL Bochum,1,1,Hannover 96,2.40,3.30,2.87,08-25 11:33,Live
98,3,VfL Bochum,1,1,Hannover 96,2.45,3.30,2.80,08-24 10:59,Live
99,3,VfL Bochum,1,1,Hannover 96,2.37,3.40,2.87,08-21 06:20,Live
100,3,VfL Bochum,1,1,Hannover 96,2.50,3.40,2.70,08-15 13:12,Live
101,3,VfL Bochum,1,1,Hannover 96,2.70,3.40,2.50,08-15 11:56,Live
102,3,Heidenheimer,1,2,Wurzburger Kickers,2.20,3.20,3.40,08-26 18:17,Live
103,3,Heidenheimer,1,2,Wurzburger Kickers,2.15,3.20,3.50,08-26 15:41,Live
104,3,Heidenheimer,1,2,Wurzburger Kickers,2.10,3.30,3.50,08-26 08:40,Live
105,3,Heidenheimer,1,2,Wurzburger Kickers,2.05,3.30,3.60,08-24 11:02,Live
106,3,Heidenheimer,1,2,Wurzburger Kickers,2.10,3.30,3.50,08-16 00:47,Live
107,3,Heidenheimer,1,2,Wurzburger Kickers,2.00,3.50,3.60,08-15 11:56,Live
108,3,SV Sandhausen,1,2,VfB Stuttgart,3.75,3.50,1.95,08-26 18:24,Live
109,3,SV Sandhausen,1,2,VfB Stuttgart,3.50,3.40,2.05,08-26 15:44,Live
110,3,SV Sandhausen,1,2,VfB Stuttgart,3.40,3.50,2.05,08-26 10:36,Live
111,3,SV Sandhausen,1,2,VfB Stuttgart,3.60,3.50,2.00,08-22 17:48,Live
112,3,SV Sandhausen,1,2,VfB Stuttgart,3.40,3.40,2.10,08-15 11:56,Live
113,3,Greuther Furth,3,2,Erzgebirge Aue,2.00,3.20,4.00,08-27 12:44,Live
114,3,Greuther Furth,3,2,Erzgebirge Aue,2.05,3.20,3.80,08-27 07:36,Live
115,3,Greuther Furth,3,2,Erzgebirge Aue,2.15,3.20,3.50,08-26 17:41,Live
116,3,Greuther Furth,3,2,Erzgebirge Aue,2.15,3.25,3.40,08-26 15:44,Live
117,3,Greuther Furth,3,2,Erzgebirge Aue,2.20,3.30,3.30,08-22 01:35,Live
118,3,Greuther Furth,3,2,Erzgebirge Aue,2.10,3.30,3.50,08-17 06:09,Live
119,3,Greuther Furth,3,2,Erzgebirge Aue,2.10,3.40,3.50,08-16 18:04,Live
120,3,Greuther Furth,3,2,Erzgebirge Aue,2.00,3.40,3.75,08-16 00:47,Live
121,3,Greuther Furth,3,2,Erzgebirge Aue,2.00,3.40,3.60,08-15 13:08,Live
122,3,Greuther Furth,3,2,Erzgebirge Aue,1.85,3.50,4.20,08-15 11:56,Live
123,3,Karlsruher SC,0,0,TSV 1860 Munchen,2.25,3.20,3.30,08-25 23:02,Live
124,3,Karlsruher SC,0,0,TSV 1860 Munchen,2.25,3.40,3.10,08-25 11:17,Live
125,3,Karlsruher SC,0,0,TSV 1860 Munchen,2.20,3.40,3.20,08-15 13:16,Live
126,3,Karlsruher SC,0,0,TSV 1860 Munchen,2.30,3.40,3.00,08-15 11:56,Live
127,3,Eintracht Braunschweig,6,1,Nurnberg,2.25,3.25,3.20,08-28 11:05,Live
128,3,Eintracht Braunschweig,6,1,Nurnberg,2.25,3.40,3.10,08-28 09:26,Live
129,3,Eintracht Braunschweig,6,1,Nurnberg,2.20,3.40,3.20,08-28 08:24,Live
130,3,Eintracht Braunschweig,6,1,Nurnberg,2.25,3.40,3.10,08-25 11:33,Live
131,3,Eintracht Braunschweig,6,1,Nurnberg,2.30,3.40,3.00,08-15 11:56,Live
132,3,Dynamo Dresden,1,0,St. Pauli,2.15,3.25,3.40,08-28 13:25,Live
133,3,Dynamo Dresden,1,0,St. Pauli,2.10,3.30,3.50,08-28 13:18,Live
134,3,Dynamo Dresden,1,0,St. Pauli,2.20,3.25,3.30,08-28 11:05,Live
135,3,Dynamo Dresden,1,0,St. Pauli,2.20,3.20,3.40,08-24 02:28,Live
136,3,Dynamo Dresden,1,0,St. Pauli,2.15,3.20,3.50,08-20 15:25,Live
137,3,Dynamo Dresden,1,0,St. Pauli,2.20,3.20,3.40,08-19 16:48,Live
138,3,Dynamo Dresden,1,0,St. Pauli,2.40,3.10,3.10,08-17 06:11,Live
139,3,Dynamo Dresden,1,0,St. Pauli,2.15,3.25,3.30,08-16 18:04,Live
140,3,Dynamo Dresden,1,0,St. Pauli,2.50,3.20,2.80,08-16 00:47,Live
141,3,Dynamo Dresden,1,0,St. Pauli,2.30,3.30,3.00,08-15 13:16,Live
142,3,Dynamo Dresden,1,0,St. Pauli,2.40,3.30,2.87,08-15 11:56,Live
143,3,Arminia Bielefeld,4,4,Union Berlin,2.15,3.25,3.40,08-28 13:25,Live
144,3,Arminia Bielefeld,4,4,Union Berlin,2.20,3.25,3.25,08-28 12:54,Live
145,3,Arminia Bielefeld,4,4,Union Berlin,2.25,3.25,3.20,08-28 11:05,Live
146,3,Arminia Bielefeld,4,4,Union Berlin,2.20,3.40,3.10,08-28 10:35,Live
147,3,Arminia Bielefeld,4,4,Union Berlin,2.30,3.30,3.00,08-28 10:34,Live
148,3,Arminia Bielefeld,4,4,Union Berlin,2.40,3.30,2.87,08-15 11:56,Live
149,3,Kaiserslautern,0,0,Fortuna Dusseldorf,1.95,3.30,3.80,08-29 19:31,Live
150,3,Kaiserslautern,0,0,Fortuna Dusseldorf,2.00,3.30,3.75,08-29 11:55,Live
151,3,Kaiserslautern,0,0,Fortuna Dusseldorf,1.95,3.30,4.00,08-29 11:13,Live
152,3,Kaiserslautern,0,0,Fortuna Dusseldorf,1.90,3.30,4.20,08-29 02:20,Live
153,3,Kaiserslautern,0,0,Fortuna Dusseldorf,1.95,3.30,4.00,08-28 23:16,Live
154,3,Kaiserslautern,0,0,Fortuna Dusseldorf,1.90,3.60,3.75,08-19 06:54,Live
155,3,Kaiserslautern,0,0,Fortuna Dusseldorf,1.85,3.60,4.00,08-15 13:45,Live
156,3,Kaiserslautern,0,0,Fortuna Dusseldorf,2.10,3.50,3.30,08-15 11:56,Live
157,4,Erzgebirge Aue,0,2,Eintracht Braunschweig,3.10,3.10,2.37,09-09 17:47,Live
158,4,Erzgebirge Aue,0,2,Eintracht Braunschweig,3.40,3.20,2.20,09-09 15:41,Live
159,4,Erzgebirge Aue,0,2,Eintracht Braunschweig,3.50,3.00,2.25,09-09 14:58,Live
160,4,Erzgebirge Aue,0,2,Eintracht Braunschweig,3.20,3.00,2.37,09-09 11:18,Live
161,4,Erzgebirge Aue,0,2,Eintracht Braunschweig,3.10,3.00,2.40,09-08 17:03,Live
162,4,Erzgebirge Aue,0,2,Eintracht Braunschweig,2.87,3.00,2.60,09-05 21:25,Live
163,4,Erzgebirge Aue,0,2,Eintracht Braunschweig,2.75,3.00,2.70,08-30 03:27,Live
164,4,Erzgebirge Aue,0,2,Eintracht Braunschweig,2.87,3.10,2.55,08-29 12:07,Live
165,4,VfB Stuttgart,1,2,Heidenheimer,1.85,3.40,4.33,09-09 16:52,Live
166,4,VfB Stuttgart,1,2,Heidenheimer,1.80,3.50,4.50,09-09 12:03,Live
167,4,VfB Stuttgart,1,2,Heidenheimer,1.70,3.60,5.00,09-09 11:57,Live
168,4,VfB Stuttgart,1,2,Heidenheimer,1.75,3.60,4.75,09-09 11:14,Live
169,4,VfB Stuttgart,1,2,Heidenheimer,1.66,3.75,5.00,09-09 07:42,Live
170,4,VfB Stuttgart,1,2,Heidenheimer,1.70,3.75,4.75,09-05 19:32,Live
171,4,VfB Stuttgart,1,2,Heidenheimer,1.65,3.80,5.00,08-29 12:07,Live
172,4,Wurzburger Kickers,2,0,VfL Bochum,2.37,3.10,3.10,09-09 18:17,Live
173,4,Wurzburger Kickers,2,0,VfL Bochum,2.30,3.10,3.25,09-09 18:12,Live
174,4,Wurzburger Kickers,2,0,VfL Bochum,2.37,3.10,3.10,09-09 18:06,Live
175,4,Wurzburger Kickers,2,0,VfL Bochum,2.50,3.10,2.90,09-09 17:47,Live
176,4,Wurzburger Kickers,2,0,VfL Bochum,2.37,3.10,3.10,09-09 10:11,Live
177,4,Wurzburger Kickers,2,0,VfL Bochum,2.62,3.10,2.75,09-09 09:17,Live
178,4,Wurzburger Kickers,2,0,VfL Bochum,2.55,3.25,2.75,08-29 12:07,Live
179,4,St. Pauli,2,1,Arminia Bielefeld,2.45,3.20,2.90,09-10 12:50,Live
180,4,St. Pauli,2,1,Arminia Bielefeld,2.40,3.20,3.00,09-10 12:43,Live
181,4,St. Pauli,2,1,Arminia Bielefeld,2.30,3.20,3.10,09-10 12:01,Live
182,4,St. Pauli,2,1,Arminia Bielefeld,2.40,3.20,3.00,09-10 09:34,Live
183,4,St. Pauli,2,1,Arminia Bielefeld,2.30,3.20,3.10,08-29 12:58,Live
184,4,St. Pauli,2,1,Arminia Bielefeld,2.20,3.25,3.30,08-29 12:07,Live
185,4,Union Berlin,4,0,Karlsruher SC,2.00,3.40,3.75,09-10 09:09,Live
186,4,Union Berlin,4,0,Karlsruher SC,2.10,3.30,3.50,08-29 12:07,Live
187,4,Fortuna Dusseldorf,1,1,Greuther Furth,2.30,3.40,3.00,09-11 12:57,Live
188,4,Fortuna Dusseldorf,1,1,Greuther Furth,2.40,3.30,2.87,09-11 11:48,Live
189,4,Fortuna Dusseldorf,1,1,Greuther Furth,2.37,3.40,2.87,09-11 10:29,Live
190,4,Fortuna Dusseldorf,1,1,Greuther Furth,2.35,3.40,2.90,09-11 10:09,Live
191,4,Fortuna Dusseldorf,1,1,Greuther Furth,2.50,3.30,2.80,09-11 05:51,Live
192,4,Fortuna Dusseldorf,1,1,Greuther Furth,2.45,3.25,3.00,09-10 19:47,Live
193,4,Fortuna Dusseldorf,1,1,Greuther Furth,2.40,3.25,3.00,09-08 12:25,Live
194,4,Fortuna Dusseldorf,1,1,Greuther Furth,2.30,3.25,3.10,09-05 21:25,Live
195,4,Fortuna Dusseldorf,1,1,Greuther Furth,2.40,3.25,2.90,08-30 17:10,Live
196,4,Fortuna Dusseldorf,1,1,Greuther Furth,2.37,3.25,3.00,08-29 12:07,Live
197,4,Hannover 96,0,2,Dynamo Dresden,1.66,3.80,5.00,09-11 08:43,Live
198,4,Hannover 96,0,2,Dynamo Dresden,1.75,3.75,4.50,09-11 05:03,Live
199,4,Hannover 96,0,2,Dynamo Dresden,1.80,3.75,4.20,08-29 13:07,Live
200,4,Hannover 96,0,2,Dynamo Dresden,1.72,3.80,4.50,08-29 13:00,Live
201,4,Hannover 96,0,2,Dynamo Dresden,1.70,3.80,4.75,08-29 12:07,Live
202,4,SV Sandhausen,2,0,Kaiserslautern,3.20,3.10,2.30,09-11 13:07,Live
203,4,SV Sandhausen,2,0,Kaiserslautern,3.10,3.25,2.30,09-11 12:52,Live
204,4,SV Sandhausen,2,0,Kaiserslautern,2.90,3.25,2.40,09-02 19:38,Live
205,4,SV Sandhausen,2,0,Kaiserslautern,2.80,3.25,2.50,08-30 11:07,Live
206,4,SV Sandhausen,2,0,Kaiserslautern,2.90,3.25,2.40,08-29 23:46,Live
207,4,SV Sandhausen,2,0,Kaiserslautern,2.75,3.25,2.55,08-29 12:07,Live
208,4,Nurnberg,1,2,TSV 1860 Munchen,2.10,3.40,3.40,09-12 19:24,Live
209,4,Nurnberg,1,2,TSV 1860 Munchen,2.20,3.40,3.20,09-12 16:05,Live
210,4,Nurnberg,1,2,TSV 1860 Munchen,2.15,3.40,3.30,09-12 00:49,Live
211,4,Nurnberg,1,2,TSV 1860 Munchen,2.10,3.40,3.40,09-10 23:08,Live
212,4,Nurnberg,1,2,TSV 1860 Munchen,2.00,3.40,3.75,09-07 18:26,Live
213,4,Nurnberg,1,2,TSV 1860 Munchen,2.05,3.40,3.50,09-04 18:08,Live
214,4,Nurnberg,1,2,TSV 1860 Munchen,2.00,3.40,3.75,08-29 12:07,Live
215,5,VfL Bochum,5,4,Nurnberg,1.90,3.60,3.75,09-16 14:22,Live
216,5,VfL Bochum,5,4,Nurnberg,2.10,3.50,3.30,09-15 21:28,Live
217,5,VfL Bochum,5,4,Nurnberg,2.15,3.50,3.20,09-12 22:01,Live
218,5,VfL Bochum,5,4,Nurnberg,2.25,3.40,3.10,09-11 17:38,Live
219,5,Greuther Furth,0,3,Wurzburger Kickers,2.60,3.10,2.80,09-16 18:22,Live
220,5,Greuther Furth,0,3,Wurzburger Kickers,2.55,3.30,2.70,09-16 17:55,Live
221,5,Greuther Furth,0,3,Wurzburger Kickers,2.45,3.30,2.80,09-16 17:38,Live
222,5,Greuther Furth,0,3,Wurzburger Kickers,2.60,3.30,2.62,09-16 17:23,Live
223,5,Greuther Furth,0,3,Wurzburger Kickers,2.45,3.30,2.80,09-16 16:46,Live
224,5,Greuther Furth,0,3,Wurzburger Kickers,2.37,3.30,2.90,09-16 15:17,Live
225,5,Greuther Furth,0,3,Wurzburger Kickers,2.45,3.30,2.80,09-16 12:17,Live
226,5,Greuther Furth,0,3,Wurzburger Kickers,2.10,3.40,3.40,09-12 22:44,Live
227,5,Greuther Furth,0,3,Wurzburger Kickers,2.05,3.40,3.50,09-11 17:38,Live
228,5,TSV 1860 Munchen,1,2,Union Berlin,2.40,3.25,3.00,09-16 17:55,Live
229,5,TSV 1860 Munchen,1,2,Union Berlin,2.30,3.25,3.10,09-16 17:31,Live
230,5,TSV 1860 Munchen,1,2,Union Berlin,2.40,3.30,2.90,09-16 15:23,Live
231,5,TSV 1860 Munchen,1,2,Union Berlin,2.30,3.30,3.10,09-16 12:17,Live
232,5,TSV 1860 Munchen,1,2,Union Berlin,2.30,3.40,3.00,09-11 17:38,Live
233,5,Heidenheimer,2,0,Fortuna Dusseldorf,2.20,3.30,3.25,09-11 17:38,Live
234,5,Kaiserslautern,0,1,VfB Stuttgart,3.10,3.40,2.25,09-17 12:55,Live
235,5,Kaiserslautern,0,1,VfB Stuttgart,3.00,3.40,2.30,09-17 12:41,Live
236,5,Kaiserslautern,0,1,VfB Stuttgart,2.90,3.40,2.37,09-17 12:16,Live
237,5,Kaiserslautern,0,1,VfB Stuttgart,2.75,3.40,2.45,09-17 11:48,Live
238,5,Kaiserslautern,0,1,VfB Stuttgart,2.70,3.40,2.50,09-12 00:15,Live
239,5,Kaiserslautern,0,1,VfB Stuttgart,2.60,3.40,2.60,09-11 17:38,Live
240,5,Eintracht Braunschweig,2,1,SV Sandhausen,1.66,3.50,5.50,09-17 12:11,Live
241,5,Eintracht Braunschweig,2,1,SV Sandhausen,1.75,3.40,5.00,09-17 10:59,Live
242,5,Eintracht Braunschweig,2,1,SV Sandhausen,1.70,3.50,5.25,09-16 16:34,Live
243,5,Eintracht Braunschweig,2,1,SV Sandhausen,1.66,3.50,5.50,09-13 15:53,Live
244,5,Eintracht Braunschweig,2,1,SV Sandhausen,1.61,3.60,6.00,09-12 08:48,Live
245,5,Eintracht Braunschweig,2,1,SV Sandhausen,1.61,4.00,5.00,09-11 17:38,Live
246,5,Dynamo Dresden,0,3,Erzgebirge Aue,2.10,3.30,3.50,09-18 11:41,Live
247,5,Dynamo Dresden,0,3,Erzgebirge Aue,2.05,3.40,3.50,09-18 10:04,Live
248,5,Dynamo Dresden,0,3,Erzgebirge Aue,2.00,3.40,3.75,09-18 09:29,Live
249,5,Dynamo Dresden,0,3,Erzgebirge Aue,2.10,3.30,3.50,09-17 22:40,Live
250,5,Dynamo Dresden,0,3,Erzgebirge Aue,2.00,3.30,3.80,09-15 13:36,Live
251,5,Dynamo Dresden,0,3,Erzgebirge Aue,2.10,3.30,3.50,09-12 02:48,Live
252,5,Dynamo Dresden,0,3,Erzgebirge Aue,2.00,3.50,3.60,09-11 17:38,Live
253,5,Arminia Bielefeld,3,3,Hannover 96,2.80,3.40,2.40,09-18 11:08,Live
254,5,Arminia Bielefeld,3,3,Hannover 96,3.00,3.40,2.30,09-18 10:27,Live
255,5,Arminia Bielefeld,3,3,Hannover 96,2.80,3.40,2.40,09-11 17:38,Live
256,5,Karlsruher SC,1,1,St. Pauli,2.50,3.20,2.80,09-18 13:26,Live
257,5,Karlsruher SC,1,1,St. Pauli,2.60,3.20,2.75,09-18 12:52,Live
258,5,Karlsruher SC,1,1,St. Pauli,2.70,3.20,2.62,09-18 12:25,Live
259,5,Karlsruher SC,1,1,St. Pauli,2.62,3.20,2.70,09-18 11:44,Live
260,5,Karlsruher SC,1,1,St. Pauli,2.55,3.30,2.70,09-18 10:18,Live
261,5,Karlsruher SC,1,1,St. Pauli,2.45,3.30,2.80,09-18 10:02,Live
262,5,Karlsruher SC,1,1,St. Pauli,2.40,3.30,2.87,09-18 09:04,Live
263,5,Karlsruher SC,1,1,St. Pauli,2.30,3.40,3.00,09-17 21:18,Live
264,5,Karlsruher SC,1,1,St. Pauli,2.20,3.40,3.20,09-15 12:10,Live
265,5,Karlsruher SC,1,1,St. Pauli,2.10,3.40,3.40,09-11 17:38,Live
266,6,Fortuna Dusseldorf,3,0,VfL Bochum,2.30,3.40,3.00,09-20 16:54,Live
267,6,Fortuna Dusseldorf,3,0,VfL Bochum,2.60,3.30,2.62,09-19 03:05,Live
268,6,Nurnberg,1,2,Greuther Furth,2.10,3.50,3.30,09-20 17:02,Live
269,6,Nurnberg,1,2,Greuther Furth,2.10,3.50,3.25,09-20 16:43,Live
270,6,Nurnberg,1,2,Greuther Furth,2.15,3.40,3.25,09-20 12:54,Live
271,6,Nurnberg,1,2,Greuther Furth,2.20,3.40,3.20,09-19 21:53,Live
272,6,Nurnberg,1,2,Greuther Furth,2.10,3.25,3.50,09-19 19:07,Live
273,6,Nurnberg,1,2,Greuther Furth,2.15,3.25,3.40,09-19 03:05,Live
274,6,SV Sandhausen,0,0,Heidenheimer,2.37,3.00,3.25,09-20 17:02,Live
275,6,SV Sandhausen,0,0,Heidenheimer,2.50,3.00,3.00,09-20 16:43,Live
276,6,SV Sandhausen,0,0,Heidenheimer,2.37,3.10,3.10,09-20 16:40,Live
277,6,SV Sandhausen,0,0,Heidenheimer,2.70,3.10,2.70,09-20 13:08,Live
