,Round,Hometeam,Scorehome,Scoreaway,Awayteam,Home,Draw,Away,Date,Status
140,3,Kaiserslautern,0,0,TSV 1860 Munchen,2.05,3.40,3.50,08-19 13:31,Live
141,3,Erzgebirge Aue,2,0,FC Koln,2.87,3.30,2.40,08-27 16:34,Live
142,3,Erzgebirge Aue,2,0,FC Koln,3.10,3.30,2.30,08-20 20:17,Live
143,4,TSV 1860 Munchen,3,0,MSV Duisburg,1.53,4.00,6.00,08-31 16:00,Live
144,4,TSV 1860 Munchen,3,0,MSV Duisburg,1.57,3.80,6.00,08-31 12:31,Live
145,4,TSV 1860 Munchen,3,0,MSV Duisburg,1.61,3.80,5.50,08-31 02:43,Live
146,4,TSV 1860 Munchen,3,0,MSV Duisburg,1.57,4.00,5.50,08-31 02:40,Live
147,4,TSV 1860 Munchen,3,0,MSV Duisburg,1.61,3.80,5.50,08-28 08:48,Live
148,4,TSV 1860 Munchen,3,0,MSV Duisburg,1.66,3.75,5.00,08-27 16:36,Live
149,4,TSV 1860 Munchen,3,0,MSV Duisburg,1.70,3.75,4.75,08-27 16:34,Live
150,4,Dynamo Dresden,1,3,Kaiserslautern,2.62,3.40,2.55,08-31 17:41,Live
151,4,Dynamo Dresden,1,3,Kaiserslautern,2.80,3.40,2.40,08-31 17:29,Live
152,4,Dynamo Dresden,1,3,Kaiserslautern,2.70,3.40,2.50,08-31 17:26,Live
153,4,Dynamo Dresden,1,3,Kaiserslautern,2.87,3.40,2.37,08-31 15:24,Live
154,4,Dynamo Dresden,1,3,Kaiserslautern,2.70,3.40,2.50,08-27 16:34,Live
155,4,FC Koln,0,1,Energie Cottbus,2.00,3.40,3.70,08-31 16:06,Live
156,4,FC Koln,0,1,Energie Cottbus,2.05,3.40,3.50,08-31 15:54,Live
157,4,FC Koln,0,1,Energie Cottbus,1.95,3.40,3.80,08-31 12:31,Live
158,4,FC Koln,0,1,Energie Cottbus,1.90,3.40,4.00,08-29 16:49,Live
159,4,FC Koln,0,1,Energie Cottbus,1.80,3.60,4.33,08-27 23:59,Live
160,4,FC Koln,0,1,Energie Cottbus,1.72,3.75,4.50,08-27 16:34,Live
161,4,St. Pauli,2,1,SV Sandhausen,1.57,4.00,5.50,08-28 02:48,Live
162,4,St. Pauli,2,1,SV Sandhausen,1.55,4.75,4.75,08-27 16:36,Live
163,4,Vfr Aalen,0,3,Eintracht Braunschweig,2.90,3.30,2.37,09-01 12:45,Live
164,4,Vfr Aalen,0,3,Eintracht Braunschweig,2.80,3.25,2.50,09-01 09:53,Live
165,4,Vfr Aalen,0,3,Eintracht Braunschweig,2.70,3.25,2.60,08-31 22:43,Live
166,4,Vfr Aalen,0,3,Eintracht Braunschweig,2.70,3.40,2.50,08-31 20:58,Live
167,4,Vfr Aalen,0,3,Eintracht Braunschweig,2.80,3.40,2.40,08-31 20:35,Live
168,4,Vfr Aalen,0,3,Eintracht Braunschweig,2.70,3.40,2.50,08-27 16:36,Live
169,4,Jahn Regensburg,0,1,VfL Bochum,2.40,3.40,2.80,09-02 13:19,Live
170,4,Jahn Regensburg,0,1,VfL Bochum,2.40,3.30,2.87,09-02 12:09,Live
171,4,Jahn Regensburg,0,1,VfL Bochum,2.50,3.30,2.75,08-28 22:35,Live
172,4,Jahn Regensburg,0,1,VfL Bochum,2.60,3.40,2.60,08-27 17:38,Live
173,4,Jahn Regensburg,0,1,VfL Bochum,2.70,3.40,2.50,08-27 16:36,Live
174,4,SC Paderborn 07,1,3,Ingolstadt,1.80,3.60,4.33,09-02 13:19,Live
175,4,SC Paderborn 07,1,3,Ingolstadt,1.75,3.60,4.60,09-02 13:09,Live
176,4,SC Paderborn 07,1,3,Ingolstadt,1.80,3.50,4.50,09-02 11:41,Live
177,4,SC Paderborn 07,1,3,Ingolstadt,1.90,3.50,4.00,08-31 02:58,Live
178,4,SC Paderborn 07,1,3,Ingolstadt,1.95,3.50,3.75,08-28 08:48,Live
179,4,SC Paderborn 07,1,3,Ingolstadt,1.90,3.50,3.90,08-27 16:36,Live
180,4,FSV Frankfurt,1,0,Erzgebirge Aue,1.90,3.60,3.75,09-02 13:16,Live
181,4,FSV Frankfurt,1,0,Erzgebirge Aue,1.85,3.60,4.00,09-02 13:04,Live
182,4,FSV Frankfurt,1,0,Erzgebirge Aue,1.80,3.60,4.33,09-02 10:17,Live
183,4,FSV Frankfurt,1,0,Erzgebirge Aue,1.83,3.50,4.33,08-28 02:52,Live
184,4,FSV Frankfurt,1,0,Erzgebirge Aue,1.90,3.40,4.00,08-27 16:34,Live
185,4,Union Berlin,1,2,Hertha Berlin,2.80,3.40,2.40,09-03 16:41,Live
186,4,Union Berlin,1,2,Hertha Berlin,3.00,3.40,2.30,09-03 13:51,Live
187,4,Union Berlin,1,2,Hertha Berlin,2.90,3.50,2.30,09-03 07:43,Live
188,4,Union Berlin,1,2,Hertha Berlin,3.00,3.40,2.30,09-03 05:21,Live
189,4,Union Berlin,1,2,Hertha Berlin,2.80,3.40,2.40,08-27 20:01,Live
190,5,VfL Bochum,0,0,TSV 1860 Munchen,2.40,3.40,2.80,09-14 17:30,Live
191,5,VfL Bochum,0,0,TSV 1860 Munchen,2.50,3.40,2.70,09-14 12:35,Live
192,5,VfL Bochum,0,0,TSV 1860 Munchen,2.70,3.40,2.50,09-14 10:08,Live
193,5,VfL Bochum,0,0,TSV 1860 Munchen,2.60,3.40,2.60,09-14 08:12,Live
194,5,VfL Bochum,0,0,TSV 1860 Munchen,2.70,3.40,2.50,09-13 14:23,Live
195,5,VfL Bochum,0,0,TSV 1860 Munchen,2.60,3.30,2.60,09-12 15:30,Live
196,5,VfL Bochum,0,0,TSV 1860 Munchen,2.60,3.30,2.62,09-12 13:08,Live
197,5,VfL Bochum,0,0,TSV 1860 Munchen,2.75,3.30,2.50,09-07 18:02,Live
198,5,Ingolstadt,2,1,Union Berlin,2.20,3.30,3.30,09-14 13:17,Live
199,5,Ingolstadt,2,1,Union Berlin,2.10,3.30,3.50,09-12 19:45,Live
200,5,Ingolstadt,2,1,Union Berlin,2.25,3.25,3.20,09-07 18:02,Live
201,5,Energie Cottbus,2,2,FSV Frankfurt,1.83,3.50,4.33,09-14 12:58,Live
202,5,Energie Cottbus,2,2,FSV Frankfurt,1.90,3.40,4.00,09-14 11:27,Live
203,5,Energie Cottbus,2,2,FSV Frankfurt,2.00,3.40,3.75,09-14 10:05,Live
204,5,Energie Cottbus,2,2,FSV Frankfurt,1.85,3.50,4.20,09-10 15:46,Live
205,5,Energie Cottbus,2,2,FSV Frankfurt,1.90,3.40,4.00,09-10 09:30,Live
206,5,Energie Cottbus,2,2,FSV Frankfurt,2.00,3.40,3.75,09-07 18:02,Live
207,5,SV Sandhausen,1,1,Dynamo Dresden,2.37,3.25,3.00,09-11 18:29,Live
208,5,SV Sandhausen,1,1,Dynamo Dresden,2.40,3.30,2.90,09-10 17:30,Live
209,5,SV Sandhausen,1,1,Dynamo Dresden,2.30,3.30,3.10,09-08 13:01,Live
210,5,Eintracht Braunschweig,1,0,Jahn Regensburg,1.44,4.20,7.50,09-10 17:30,Live
211,5,Eintracht Braunschweig,1,0,Jahn Regensburg,1.50,4.00,6.50,09-08 13:01,Live
212,5,Kaiserslautern,2,1,MSV Duisburg,1.44,4.20,7.50,09-16 10:34,Live
213,5,Kaiserslautern,2,1,MSV Duisburg,1.40,4.50,8.00,09-16 09:07,Live
214,5,Kaiserslautern,2,1,MSV Duisburg,1.44,4.20,7.50,09-13 13:42,Live
215,5,Kaiserslautern,2,1,MSV Duisburg,1.40,4.50,8.00,09-11 00:30,Live
216,5,Kaiserslautern,2,1,MSV Duisburg,1.50,4.00,6.50,09-09 13:32,Live
217,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.50,3.25,2.80,09-16 13:09,Live
218,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.60,3.25,2.70,09-15 22:08,Live
219,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.50,3.30,2.80,09-13 05:09,Live
220,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.40,3.30,2.90,09-13 02:52,Live
221,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.50,3.30,2.80,09-13 01:12,Live
222,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.40,3.30,2.90,09-13 01:00,Live
223,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.50,3.30,2.80,09-13 00:29,Live
224,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.30,3.25,3.10,09-12 22:06,Live
225,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.50,3.20,2.80,09-12 21:54,Live
226,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.30,3.25,3.10,09-12 21:18,Live
227,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.50,3.20,2.80,09-12 20:45,Live
228,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.30,3.25,3.10,09-12 18:17,Live
229,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.37,3.25,3.00,09-11 08:19,Live
230,5,Erzgebirge Aue,0,1,SC Paderborn 07,2.40,3.25,2.90,09-09 13:32,Live
231,5,Hertha Berlin,2,0,Vfr Aalen,1.61,3.60,6.00,09-16 13:27,Live
232,5,Hertha Berlin,2,0,Vfr Aalen,1.57,3.80,6.50,09-16 12:42,Live
233,5,Hertha Berlin,2,0,Vfr Aalen,1.53,4.00,6.00,09-16 10:06,Live
234,5,Hertha Berlin,2,0,Vfr Aalen,1.44,4.33,7.00,09-09 13:32,Live
235,5,FC Koln,0,0,St. Pauli,2.40,3.40,2.80,09-17 20:13,Live
236,5,FC Koln,0,0,St. Pauli,2.30,3.40,3.00,09-16 22:54,Live
237,5,FC Koln,0,0,St. Pauli,2.40,3.30,2.87,09-10 20:15,Live
238,6,Union Berlin,2,1,FC Koln,2.30,3.50,2.90,09-21 16:16,Live
239,6,Union Berlin,2,1,FC Koln,2.25,3.50,3.00,09-21 12:26,Live
240,6,Union Berlin,2,1,FC Koln,2.37,3.40,2.87,09-17 22:58,Live
241,6,Union Berlin,2,1,FC Koln,2.50,3.40,2.70,09-16 12:49,Live
242,6,FSV Frankfurt,2,1,St. Pauli,2.70,3.40,2.50,09-21 15:42,Live
243,6,FSV Frankfurt,2,1,St. Pauli,2.60,3.40,2.60,09-21 15:17,Live
244,6,FSV Frankfurt,2,1,St. Pauli,2.80,3.40,2.40,09-18 08:37,Live
245,6,FSV Frankfurt,2,1,St. Pauli,3.00,3.40,2.30,09-16 12:49,Live
246,6,Vfr Aalen,2,0,Erzgebirge Aue,1.90,3.40,4.00,09-21 13:16,Live
247,6,Vfr Aalen,2,0,Erzgebirge Aue,2.10,3.30,3.50,09-21 07:21,Live
248,6,Vfr Aalen,2,0,Erzgebirge Aue,2.10,3.50,3.25,09-17 19:31,Live
249,6,Vfr Aalen,2,0,Erzgebirge Aue,2.20,3.50,3.10,09-16 22:07,Live
250,6,Vfr Aalen,2,0,Erzgebirge Aue,2.30,3.40,3.00,09-16 12:49,Live
251,6,Jahn Regensburg,0,1,Energie Cottbus,2.87,3.20,2.50,09-22 12:39,Live
252,6,Jahn Regensburg,0,1,Energie Cottbus,3.20,3.25,2.25,09-22 04:41,Live
253,6,Jahn Regensburg,0,1,Energie Cottbus,3.10,3.50,2.20,09-16 13:00,Live
254,6,Kaiserslautern,1,1,Hertha Berlin,2.25,3.40,3.10,09-22 11:17,Live
255,6,Kaiserslautern,1,1,Hertha Berlin,2.20,3.40,3.20,09-22 11:14,Live
256,6,Kaiserslautern,1,1,Hertha Berlin,2.10,3.40,3.40,09-22 04:41,Live
257,6,Kaiserslautern,1,1,Hertha Berlin,2.10,3.60,3.20,09-17 18:10,Live
258,6,Kaiserslautern,1,1,Hertha Berlin,2.25,3.50,3.00,09-16 16:39,Live
259,6,Kaiserslautern,1,1,Hertha Berlin,2.30,3.50,2.90,09-16 13:00,Live
260,6,SC Paderborn 07,3,0,SV Sandhausen,1.80,3.60,4.33,09-22 11:38,Live
261,6,SC Paderborn 07,3,0,SV Sandhausen,1.83,3.50,4.20,09-16 13:00,Live
262,6,TSV 1860 Munchen,1,1,Eintracht Braunschweig,2.50,3.25,2.80,09-23 13:28,Live
263,6,TSV 1860 Munchen,1,1,Eintracht Braunschweig,2.60,3.25,2.70,09-23 12:36,Live
264,6,TSV 1860 Munchen,1,1,Eintracht Braunschweig,2.50,3.30,2.75,09-23 12:27,Live
265,6,TSV 1860 Munchen,1,1,Eintracht Braunschweig,2.30,3.30,3.10,09-23 06:54,Live
266,6,TSV 1860 Munchen,1,1,Eintracht Braunschweig,2.30,3.50,2.90,09-18 22:46,Live
267,6,TSV 1860 Munchen,1,1,Eintracht Braunschweig,2.20,3.50,3.10,09-17 09:10,Live
268,6,TSV 1860 Munchen,1,1,Eintracht Braunschweig,2.10,3.50,3.30,09-17 04:13,Live
269,6,TSV 1860 Munchen,1,1,Eintracht Braunschweig,2.00,3.50,3.60,09-16 13:31,Live
270,6,Dynamo Dresden,0,1,Ingolstadt,2.00,3.50,3.60,09-23 13:06,Live
271,6,Dynamo Dresden,0,1,Ingolstadt,2.10,3.40,3.40,09-23 08:49,Live
272,6,Dynamo Dresden,0,1,Ingolstadt,2.00,3.50,3.60,09-23 06:54,Live
273,6,Dynamo Dresden,0,1,Ingolstadt,2.00,3.60,3.50,09-21 07:16,Live
274,6,Dynamo Dresden,0,1,Ingolstadt,2.00,3.70,3.40,09-20 15:36,Live
275,6,Dynamo Dresden,0,1,Ingolstadt,2.10,3.60,3.20,09-16 13:31,Live
276,6,MSV Duisburg,0,0,VfL Bochum,2.37,3.25,3.00,09-23 06:54,Live
277,6,MSV Duisburg,0,0,VfL Bochum,2.40,3.40,2.80,09-16 13:31,Live
278,7,FC Koln,2,1,FSV Frankfurt,1.75,3.75,4.33,09-25 16:40,Live
279,7,FC Koln,2,1,FSV Frankfurt,1.85,3.60,4.00,09-25 15:40,Live
