,Round,Hometeam,Scorehome,Scoreaway,Awayteam,Home,Draw,Away,Date,Status
59,2,Ingolstadt,1,1,Greuther Furth,1.57,4.20,5.25,08-10 18:06,Live
60,2,Ingolstadt,1,1,Greuther Furth,1.55,4.20,5.50,08-10 16:01,Live
61,2,Ingolstadt,1,1,Greuther Furth,1.61,4.00,5.00,08-10 13:13,Live
62,2,Ingolstadt,1,1,Greuther Furth,1.61,4.00,5.25,08-09 13:24,Live
63,2,Ingolstadt,1,1,Greuther Furth,1.66,3.80,5.00,08-07 13:24,Live
64,2,Ingolstadt,1,1,Greuther Furth,1.75,3.75,4.50,08-06 12:36,Live
65,2,Ingolstadt,1,1,Greuther Furth,1.83,3.60,4.20,08-06 04:46,Live
66,2,SC Paderborn 07,2,0,Jahn Regensburg,1.90,3.75,3.60,08-10 17:52,Live
67,2,SC Paderborn 07,2,0,Jahn Regensburg,2.05,3.60,3.50,08-10 17:32,Live
68,2,SC Paderborn 07,2,0,Jahn Regensburg,2.05,3.60,3.40,08-10 17:22,Live
69,2,SC Paderborn 07,2,0,Jahn Regensburg,2.00,3.60,3.50,08-10 09:37,Live
70,2,SC Paderborn 07,2,0,Jahn Regensburg,1.95,3.60,3.60,08-10 09:36,Live
71,2,SC Paderborn 07,2,0,Jahn Regensburg,2.00,3.60,3.50,08-10 09:35,Live
72,2,SC Paderborn 07,2,0,Jahn Regensburg,2.15,3.50,3.20,08-08 01:12,Live
73,2,SC Paderborn 07,2,0,Jahn Regensburg,2.10,3.40,3.40,08-06 18:57,Live
74,2,SC Paderborn 07,2,0,Jahn Regensburg,2.20,3.40,3.20,08-06 13:22,Live
75,2,SC Paderborn 07,2,0,Jahn Regensburg,2.25,3.40,3.10,08-06 04:46,Live
76,2,St. Pauli,2,0,Darmstadt,2.10,3.30,3.50,08-10 19:38,Live
77,2,St. Pauli,2,0,Darmstadt,2.20,3.25,3.30,08-10 15:11,Live
78,2,St. Pauli,2,0,Darmstadt,2.10,3.30,3.50,08-06 13:22,Live
79,2,St. Pauli,2,0,Darmstadt,2.15,3.30,3.50,08-06 11:07,Live
80,2,St. Pauli,2,0,Darmstadt,2.25,3.25,3.20,08-06 04:46,Live
81,2,MSV Duisburg,0,2,VfL Bochum,2.62,3.25,2.62,08-11 00:38,Live
82,2,MSV Duisburg,0,2,VfL Bochum,2.60,3.25,2.70,08-10 21:55,Live
83,2,MSV Duisburg,0,2,VfL Bochum,2.45,3.25,2.87,08-09 11:19,Live
84,2,MSV Duisburg,0,2,VfL Bochum,2.40,3.25,2.90,08-06 04:46,Live
85,2,Arminia Bielefeld,2,1,Dynamo Dresden,2.20,3.40,3.20,08-11 15:11,Live
86,2,Arminia Bielefeld,2,1,Dynamo Dresden,2.37,3.40,2.87,08-11 14:50,Live
87,2,Arminia Bielefeld,2,1,Dynamo Dresden,2.30,3.40,3.00,08-11 14:38,Live
88,2,Arminia Bielefeld,2,1,Dynamo Dresden,2.20,3.40,3.20,08-07 19:50,Live
89,2,Arminia Bielefeld,2,1,Dynamo Dresden,2.15,3.40,3.25,08-06 04:44,Live
90,2,SV Sandhausen,0,3,Hamburger SV,2.90,3.30,2.40,08-12 12:55,Live
91,2,SV Sandhausen,0,3,Hamburger SV,3.10,3.30,2.30,08-12 08:31,Live
92,2,SV Sandhausen,0,3,Hamburger SV,3.30,3.30,2.20,08-11 18:40,Live
93,2,SV Sandhausen,0,3,Hamburger SV,3.00,3.25,2.37,08-11 16:34,Live
94,2,SV Sandhausen,0,3,Hamburger SV,2.90,3.30,2.40,08-11 02:07,Live
95,2,SV Sandhausen,0,3,Hamburger SV,3.20,3.30,2.25,08-10 17:32,Live
96,2,SV Sandhausen,0,3,Hamburger SV,3.30,3.30,2.20,08-07 16:40,Live
97,2,SV Sandhausen,0,3,Hamburger SV,3.50,3.30,2.10,08-06 14:04,Live
98,2,SV Sandhausen,0,3,Hamburger SV,3.30,3.30,2.20,08-06 13:55,Live
99,2,SV Sandhausen,0,3,Hamburger SV,3.10,3.25,2.30,08-06 12:36,Live
100,2,SV Sandhausen,0,3,Hamburger SV,2.90,3.25,2.40,08-06 04:46,Live
101,2,Holstein Kiel,1,1,Heidenheimer,1.66,3.75,5.00,08-12 15:19,Live
102,2,Holstein Kiel,1,1,Heidenheimer,1.75,3.60,4.75,08-12 15:12,Live
103,2,Holstein Kiel,1,1,Heidenheimer,1.70,3.60,5.25,08-12 14:32,Live
104,2,Holstein Kiel,1,1,Heidenheimer,1.61,3.75,5.75,08-12 12:10,Live
105,2,Holstein Kiel,1,1,Heidenheimer,1.60,3.75,5.75,08-09 14:35,Live
106,2,Holstein Kiel,1,1,Heidenheimer,1.57,3.80,6.00,08-06 13:33,Live
107,2,Holstein Kiel,1,1,Heidenheimer,1.60,3.75,5.75,08-06 10:36,Live
108,2,Holstein Kiel,1,1,Heidenheimer,1.61,3.75,5.50,08-06 04:46,Live
109,2,Erzgebirge Aue,0,0,Magdeburg,2.30,3.25,3.10,08-12 15:21,Live
110,2,Erzgebirge Aue,0,0,Magdeburg,2.37,3.25,3.00,08-07 01:41,Live
111,2,Erzgebirge Aue,0,0,Magdeburg,2.25,3.25,3.25,08-06 10:41,Live
112,2,Erzgebirge Aue,0,0,Magdeburg,2.30,3.25,3.10,08-06 04:44,Live
113,2,FC Koln,1,1,Union Berlin,1.57,3.80,6.00,08-13 20:08,Live
114,2,FC Koln,1,1,Union Berlin,1.57,3.80,5.50,08-13 20:03,Live
115,2,FC Koln,1,1,Union Berlin,1.50,4.00,6.00,08-13 19:48,Live
116,2,FC Koln,1,1,Union Berlin,1.55,3.80,5.75,08-13 16:23,Live
117,2,FC Koln,1,1,Union Berlin,1.57,3.80,5.75,08-13 16:07,Live
118,2,FC Koln,1,1,Union Berlin,1.53,4.00,6.00,08-13 15:40,Live
119,2,FC Koln,1,1,Union Berlin,1.57,4.00,5.50,08-13 13:11,Live
120,2,FC Koln,1,1,Union Berlin,1.55,4.20,5.50,08-13 12:56,Live
121,2,FC Koln,1,1,Union Berlin,1.61,4.00,5.00,08-13 11:56,Live
122,2,FC Koln,1,1,Union Berlin,1.60,4.00,5.25,08-13 11:56,Live
123,2,FC Koln,1,1,Union Berlin,1.61,4.00,5.00,08-13 11:55,Live
124,2,FC Koln,1,1,Union Berlin,1.60,4.00,5.25,08-13 11:08,Live
125,2,FC Koln,1,1,Union Berlin,1.57,4.00,5.50,08-13 10:53,Live
126,2,FC Koln,1,1,Union Berlin,1.55,4.00,5.75,08-13 10:42,Live
127,2,FC Koln,1,1,Union Berlin,1.60,3.80,5.50,08-13 09:27,Live
128,2,FC Koln,1,1,Union Berlin,1.66,3.75,5.00,08-13 09:27,Live
129,2,FC Koln,1,1,Union Berlin,1.60,3.80,5.50,08-13 09:26,Live
130,2,FC Koln,1,1,Union Berlin,1.66,3.75,5.00,08-12 23:01,Live
131,2,FC Koln,1,1,Union Berlin,1.60,3.80,5.75,08-08 18:41,Live
132,2,FC Koln,1,1,Union Berlin,1.65,3.75,5.25,08-06 18:57,Live
133,2,FC Koln,1,1,Union Berlin,1.72,3.60,4.75,08-06 04:44,Live
134,3,Darmstadt,3,0,MSV Duisburg,2.30,3.20,3.10,08-24 18:04,Live
135,3,Darmstadt,3,0,MSV Duisburg,2.37,3.20,3.00,08-24 17:24,Live
136,3,Darmstadt,3,0,MSV Duisburg,2.20,3.20,3.40,08-24 17:03,Live
137,3,Darmstadt,3,0,MSV Duisburg,2.37,3.20,3.10,08-24 16:25,Live
138,3,Darmstadt,3,0,MSV Duisburg,2.20,3.25,3.30,08-24 14:32,Live
139,3,Darmstadt,3,0,MSV Duisburg,2.10,3.25,3.50,08-13 18:57,Live
140,3,VfL Bochum,1,0,SV Sandhausen,2.05,3.40,3.50,08-24 18:08,Live
141,3,VfL Bochum,1,0,SV Sandhausen,1.90,3.50,3.80,08-24 16:59,Live
142,3,VfL Bochum,1,0,SV Sandhausen,1.80,3.60,4.33,08-24 16:52,Live
143,3,VfL Bochum,1,0,SV Sandhausen,1.85,3.50,4.20,08-24 15:59,Live
144,3,VfL Bochum,1,0,SV Sandhausen,1.95,3.50,3.80,08-24 08:45,Live
145,3,VfL Bochum,1,0,SV Sandhausen,1.90,3.40,4.00,08-21 17:27,Live
146,3,VfL Bochum,1,0,SV Sandhausen,1.95,3.30,4.00,08-21 00:57,Live
147,3,VfL Bochum,1,0,SV Sandhausen,1.85,3.40,4.33,08-13 18:57,Live
148,3,Greuther Furth,2,2,SC Paderborn 07,3.10,3.10,2.37,08-25 12:40,Live
149,3,Greuther Furth,2,2,SC Paderborn 07,2.90,3.10,2.45,08-25 10:13,Live
150,3,Greuther Furth,2,2,SC Paderborn 07,2.90,3.10,2.50,08-25 06:14,Live
151,3,Greuther Furth,2,2,SC Paderborn 07,2.75,3.10,2.62,08-23 14:49,Live
152,3,Greuther Furth,2,2,SC Paderborn 07,2.60,3.10,2.80,08-22 13:31,Live
153,3,Greuther Furth,2,2,SC Paderborn 07,2.75,3.20,2.60,08-21 02:59,Live
154,3,Greuther Furth,2,2,SC Paderborn 07,2.80,3.25,2.50,08-20 15:01,Live
155,3,Greuther Furth,2,2,SC Paderborn 07,2.50,3.25,2.80,08-14 05:02,Live
156,3,Greuther Furth,2,2,SC Paderborn 07,2.40,3.25,3.00,08-13 20:07,Live
157,3,Greuther Furth,2,2,SC Paderborn 07,2.30,3.25,3.10,08-13 18:57,Live
158,3,FC Koln,3,1,Erzgebirge Aue,1.40,4.75,7.00,08-21 20:25,Live
159,3,FC Koln,3,1,Erzgebirge Aue,1.45,4.50,6.50,08-13 18:57,Live
160,3,Magdeburg,1,1,Ingolstadt,2.90,3.30,2.45,08-25 12:01,Live
161,3,Magdeburg,1,1,Ingolstadt,3.00,3.30,2.37,08-25 09:19,Live
162,3,Magdeburg,1,1,Ingolstadt,3.10,3.30,2.30,08-23 03:38,Live
163,3,Magdeburg,1,1,Ingolstadt,3.20,3.30,2.25,08-20 17:36,Live
164,3,Magdeburg,1,1,Ingolstadt,3.00,3.25,2.37,08-13 18:57,Live
165,3,Union Berlin,4,1,St. Pauli,1.95,3.30,3.80,08-26 13:21,Live
166,3,Union Berlin,4,1,St. Pauli,2.05,3.30,3.60,08-26 12:40,Live
167,3,Union Berlin,4,1,St. Pauli,1.95,3.40,3.80,08-26 10:28,Live
168,3,Union Berlin,4,1,St. Pauli,2.00,3.40,3.75,08-26 09:16,Live
169,3,Union Berlin,4,1,St. Pauli,2.20,3.30,3.30,08-19 23:52,Live
170,3,Union Berlin,4,1,St. Pauli,2.15,3.40,3.30,08-19 22:58,Live
171,3,Union Berlin,4,1,St. Pauli,2.05,3.40,3.50,08-13 20:57,Live
172,3,Union Berlin,4,1,St. Pauli,1.95,3.40,3.90,08-13 18:57,Live
173,3,Jahn Regensburg,0,0,Holstein Kiel,2.90,3.40,2.30,08-26 13:25,Live
174,3,Jahn Regensburg,0,0,Holstein Kiel,2.87,3.40,2.37,08-26 13:14,Live
175,3,Jahn Regensburg,0,0,Holstein Kiel,2.80,3.40,2.40,08-26 13:10,Live
176,3,Jahn Regensburg,0,0,Holstein Kiel,3.30,3.40,2.20,08-26 12:54,Live
177,3,Jahn Regensburg,0,0,Holstein Kiel,3.00,3.40,2.37,08-26 12:21,Live
178,3,Jahn Regensburg,0,0,Holstein Kiel,3.10,3.40,2.25,08-26 11:55,Live
179,3,Jahn Regensburg,0,0,Holstein Kiel,2.87,3.40,2.37,08-25 20:58,Live
180,3,Jahn Regensburg,0,0,Holstein Kiel,2.70,3.40,2.50,08-21 00:06,Live
181,3,Jahn Regensburg,0,0,Holstein Kiel,2.60,3.40,2.60,08-20 00:11,Live
182,3,Jahn Regensburg,0,0,Holstein Kiel,2.45,3.40,2.75,08-13 20:30,Live
183,3,Jahn Regensburg,0,0,Holstein Kiel,2.50,3.40,2.70,08-13 18:57,Live
184,3,Dynamo Dresden,1,3,Heidenheimer,2.25,3.40,3.10,08-26 13:23,Live
185,3,Dynamo Dresden,1,3,Heidenheimer,2.15,3.40,3.30,08-26 12:49,Live
186,3,Dynamo Dresden,1,3,Heidenheimer,2.10,3.40,3.40,08-23 04:38,Live
187,3,Dynamo Dresden,1,3,Heidenheimer,2.15,3.40,3.30,08-20 04:19,Live
188,3,Dynamo Dresden,1,3,Heidenheimer,2.05,3.40,3.50,08-13 18:57,Live
189,3,Hamburger SV,3,0,Arminia Bielefeld,1.65,3.75,5.25,08-27 19:38,Live
190,3,Hamburger SV,3,0,Arminia Bielefeld,1.65,3.75,5.00,08-27 17:10,Live
191,3,Hamburger SV,3,0,Arminia Bielefeld,1.70,3.75,4.75,08-27 10:39,Live
192,3,Hamburger SV,3,0,Arminia Bielefeld,1.72,3.75,4.50,08-27 08:08,Live
193,3,Hamburger SV,3,0,Arminia Bielefeld,1.80,3.60,4.33,08-24 07:01,Live
194,3,Hamburger SV,3,0,Arminia Bielefeld,1.83,3.60,4.33,08-23 04:47,Live
195,3,Hamburger SV,3,0,Arminia Bielefeld,1.80,3.60,4.33,08-13 18:57,Live
196,4,SC Paderborn 07,2,2,VfL Bochum,2.05,3.50,3.50,08-31 16:22,Live
197,4,SC Paderborn 07,2,2,VfL Bochum,1.95,3.50,3.80,08-31 09:45,Live
198,4,SC Paderborn 07,2,2,VfL Bochum,2.15,3.40,3.30,08-31 07:13,Live
199,4,SC Paderborn 07,2,2,VfL Bochum,2.05,3.40,3.50,08-30 13:06,Live
200,4,SC Paderborn 07,2,2,VfL Bochum,2.15,3.40,3.30,08-27 18:04,Live
201,4,SC Paderborn 07,2,2,VfL Bochum,2.10,3.40,3.40,08-27 16:05,Live
202,4,SC Paderborn 07,2,2,VfL Bochum,2.20,3.40,3.20,08-27 08:58,Live
203,4,SC Paderborn 07,2,2,VfL Bochum,2.37,3.30,2.90,08-26 18:27,Live
204,4,Ingolstadt,3,2,Erzgebirge Aue,1.66,3.80,5.00,08-31 15:38,Live
205,4,Ingolstadt,3,2,Erzgebirge Aue,1.66,3.80,4.75,08-31 14:17,Live
206,4,Ingolstadt,3,2,Erzgebirge Aue,1.65,3.80,5.00,08-31 04:56,Live
207,4,Ingolstadt,3,2,Erzgebirge Aue,1.61,3.80,5.25,08-30 10:33,Live
208,4,Ingolstadt,3,2,Erzgebirge Aue,1.66,3.75,5.00,08-27 10:11,Live
209,4,Ingolstadt,3,2,Erzgebirge Aue,1.61,3.80,5.50,08-26 18:27,Live
210,4,MSV Duisburg,0,1,Greuther Furth,1.83,3.60,4.20,09-01 12:23,Live
211,4,MSV Duisburg,0,1,Greuther Furth,1.90,3.50,4.00,09-01 11:02,Live
212,4,MSV Duisburg,0,1,Greuther Furth,2.05,3.40,3.60,09-01 06:30,Live
213,4,MSV Duisburg,0,1,Greuther Furth,2.00,3.40,3.75,08-27 04:21,Live
214,4,MSV Duisburg,0,1,Greuther Furth,1.95,3.40,3.90,08-26 18:27,Live
215,4,Arminia Bielefeld,5,3,Jahn Regensburg,2.10,3.40,3.40,09-01 01:47,Live
216,4,Arminia Bielefeld,5,3,Jahn Regensburg,2.05,3.40,3.60,08-29 14:39,Live
217,4,Arminia Bielefeld,5,3,Jahn Regensburg,2.10,3.40,3.40,08-27 21:37,Live
218,4,Arminia Bielefeld,5,3,Jahn Regensburg,2.00,3.50,3.60,08-27 11:18,Live
219,4,Arminia Bielefeld,5,3,Jahn Regensburg,1.95,3.50,3.75,08-26 20:02,Live
220,4,Arminia Bielefeld,5,3,Jahn Regensburg,1.90,3.50,3.90,08-26 18:27,Live
221,4,Heidenheimer,0,1,Darmstadt,2.37,3.50,2.80,09-02 09:31,Live
222,4,Heidenheimer,0,1,Darmstadt,2.25,3.50,3.00,08-27 03:45,Live
223,4,Heidenheimer,0,1,Darmstadt,2.20,3.20,3.30,08-26 20:19,Live
224,4,Heidenheimer,0,1,Darmstadt,2.10,3.25,3.50,08-26 18:27,Live
225,4,SV Sandhausen,0,0,Union Berlin,3.00,3.20,2.40,09-02 12:42,Live
226,4,SV Sandhausen,0,0,Union Berlin,2.87,3.20,2.50,09-02 12:35,Live
227,4,SV Sandhausen,0,0,Union Berlin,3.00,3.20,2.37,09-02 12:14,Live
228,4,SV Sandhausen,0,0,Union Berlin,2.90,3.20,2.45,09-02 09:45,Live
229,4,SV Sandhausen,0,0,Union Berlin,3.00,3.20,2.37,09-02 09:13,Live
230,4,SV Sandhausen,0,0,Union Berlin,2.80,3.20,2.55,09-02 06:09,Live
231,4,SV Sandhausen,0,0,Union Berlin,2.60,3.20,2.70,09-01 11:16,Live
232,4,SV Sandhausen,0,0,Union Berlin,2.50,3.20,2.80,08-29 01:00,Live
233,4,SV Sandhausen,0,0,Union Berlin,2.50,3.10,2.90,08-27 04:39,Live
234,4,SV Sandhausen,0,0,Union Berlin,2.55,3.10,2.87,08-26 20:22,Live
235,4,SV Sandhausen,0,0,Union Berlin,2.70,3.10,2.70,08-26 18:27,Live
236,4,St. Pauli,3,5,FC Koln,3.75,3.40,2.00,08-29 01:10,Live
237,4,St. Pauli,3,5,FC Koln,3.90,3.40,1.95,08-27 09:08,Live
238,4,St. Pauli,3,5,FC Koln,3.60,3.30,2.05,08-26 20:19,Live
239,4,St. Pauli,3,5,FC Koln,3.50,3.30,2.10,08-26 18:27,Live
240,4,Holstein Kiel,2,1,Magdeburg,2.05,3.40,3.75,09-03 19:56,Live
241,4,Holstein Kiel,2,1,Magdeburg,2.15,3.40,3.40,09-03 19:49,Live
242,4,Holstein Kiel,2,1,Magdeburg,2.05,3.50,3.60,09-03 19:08,Live
243,4,Holstein Kiel,2,1,Magdeburg,2.00,3.50,3.75,09-03 12:23,Live
244,4,Holstein Kiel,2,1,Magdeburg,1.95,3.50,3.80,09-03 01:22,Live
245,4,Holstein Kiel,2,1,Magdeburg,1.83,3.60,4.20,08-30 23:17,Live
246,4,Holstein Kiel,2,1,Magdeburg,1.80,3.60,4.33,08-28 14:00,Live
247,4,Holstein Kiel,2,1,Magdeburg,1.70,3.60,5.00,08-27 11:18,Live
248,4,Holstein Kiel,2,1,Magdeburg,1.72,3.60,4.75,08-26 18:27,Live
249,4,Dynamo Dresden,0,1,Hamburger SV,2.60,3.50,2.50,09-18 17:39,Live
250,4,Dynamo Dresden,0,1,Hamburger SV,2.87,3.30,2.37,09-18 16:23,Live
251,4,Dynamo Dresden,0,1,Hamburger SV,3.00,3.30,2.30,09-18 11:39,Live
252,4,Dynamo Dresden,0,1,Hamburger SV,2.80,3.30,2.45,09-18 08:39,Live
253,4,Dynamo Dresden,0,1,Hamburger SV,2.90,3.30,2.37,09-17 17:57,Live
254,4,Dynamo Dresden,0,1,Hamburger SV,3.10,3.30,2.30,09-17 13:53,Live
255,4,Dynamo Dresden,0,1,Hamburger SV,3.20,3.30,2.25,09-17 03:43,Live
256,5,Union Berlin,2,2,MSV Duisburg,1.66,3.75,5.00,09-14 12:57,Live
257,5,Union Berlin,2,2,MSV Duisburg,1.61,3.60,6.00,09-14 12:00,Live
258,5,Union Berlin,2,2,MSV Duisburg,1.72,3.50,5.00,09-14 08:11,Live
259,5,Union Berlin,2,2,MSV Duisburg,1.72,3.60,4.75,09-14 01:31,Live
260,5,Union Berlin,2,2,MSV Duisburg,1.72,4.00,4.20,09-10 02:06,Live
261,5,Union Berlin,2,2,MSV Duisburg,1.70,4.00,4.50,09-08 19:31,Live
262,5,Union Berlin,2,2,MSV Duisburg,1.75,4.00,4.20,09-08 19:28,Live
263,5,Union Berlin,2,2,MSV Duisburg,1.85,3.80,3.80,09-07 01:19,Live
264,5,Union Berlin,2,2,MSV Duisburg,1.90,3.60,3.80,09-03 23:55,Live
265,5,Union Berlin,2,2,MSV Duisburg,1.85,3.60,4.20,09-03 12:49,Live
266,5,Union Berlin,2,2,MSV Duisburg,1.80,3.60,4.33,09-02 15:16,Live
267,5,Jahn Regensburg,0,2,Dynamo Dresden,2.30,3.60,2.87,09-14 17:37,Live
268,5,Jahn Regensburg,0,2,Dynamo Dresden,2.15,3.60,3.10,09-14 16:04,Live
269,5,Jahn Regensburg,0,2,Dynamo Dresden,2.05,3.60,3.30,09-13 10:03,Live
270,5,Jahn Regensburg,0,2,Dynamo Dresden,2.20,3.60,3.00,09-10 00:42,Live
271,5,Jahn Regensburg,0,2,Dynamo Dresden,2.15,3.60,3.10,09-03 12:49,Live
272,5,Jahn Regensburg,0,2,Dynamo Dresden,2.37,3.50,2.80,09-02 15:16,Live
273,5,Hamburger SV,3,2,Heidenheimer,1.61,3.80,6.00,09-15 12:46,Live
274,5,Hamburger SV,3,2,Heidenheimer,1.57,4.00,6.50,09-15 12:10,Live
275,5,Hamburger SV,3,2,Heidenheimer,1.55,4.00,6.50,09-15 12:08,Live
276,5,Hamburger SV,3,2,Heidenheimer,1.50,4.20,7.00,09-15 10:55,Live
277,5,Hamburger SV,3,2,Heidenheimer,1.50,4.20,6.50,09-14 19:08,Live
278,5,Hamburger SV,3,2,Heidenheimer,1.55,4.00,6.00,09-06 13:09,Live
279,5,Hamburger SV,3,2,Heidenheimer,1.53,4.00,6.00,09-02 15:16,Live
280,5,Darmstadt,1,1,SV Sandhausen,2.20,3.10,3.50,09-15 12:17,Live
281,5,Darmstadt,1,1,SV Sandhausen,2.10,3.20,3.60,09-14 21:11,Live
282,5,Darmstadt,1,1,SV Sandhausen,2.05,3.25,3.75,09-14 09:45,Live
283,5,Darmstadt,1,1,SV Sandhausen,2.10,3.25,3.60,09-13 22:48,Live
284,5,Darmstadt,1,1,SV Sandhausen,2.00,3.30,3.80,09-03 10:55,Live
285,5,Darmstadt,1,1,SV Sandhausen,2.15,3.25,3.40,09-02 15:16,Live
286,5,Greuther Furth,4,1,Holstein Kiel,2.80,3.60,2.30,09-15 12:46,Live
287,5,Greuther Furth,4,1,Holstein Kiel,3.00,3.60,2.20,09-15 12:10,Live
288,5,Greuther Furth,4,1,Holstein Kiel,3.20,3.60,2.10,09-15 11:26,Live
289,5,Greuther Furth,4,1,Holstein Kiel,3.00,3.60,2.20,09-15 06:13,Live
