,Round,Hometeam,Scorehome,Scoreaway,Awayteam,Home,Draw,Away
36,5,Greuther Furth,0,2,Fortuna Dusseldorf,2.15,3.23,3.22
37,5,Eintracht Frankfurt,3,3,Borussia Dortmund,3.95,3.50,1.84
38,5,Bayern Munchen,3,0,VfL Wolfsburg,1.21,5.89,11.66
39,5,Schalke 04,3,0,FSV Mainz 05,1.53,3.88,5.77
40,5,Borussia Monchengladbach,2,2,Hamburger SV,1.82,3.44,4.12
41,5,VfB Stuttgart,0,3,TSG Hoffenheim,1.73,3.62,4.41
42,5,Hannover 96,4,1,Nurnberg,1.99,3.36,3.52
43,5,SC Freiburg,1,2,Werder Bremen,2.62,3.32,2.51
44,5,Augsburg,1,3,Bayer Leverkusen,2.89,3.24,2.32
45,6,Fortuna Dusseldorf,2,2,Schalke 04,3.66,3.38,1.93
46,6,Bayer Leverkusen,2,0,Greuther Furth,1.47,4.06,6.62
47,6,Werder Bremen,0,2,Bayern Munchen,4.98,3.88,1.61
48,6,Nurnberg,0,2,VfB Stuttgart,2.25,3.33,2.93
49,6,TSG Hoffenheim,0,0,Augsburg,1.89,3.42,3.86
50,6,Hamburger SV,1,0,Hannover 96,2.31,3.30,2.89
51,6,Borussia Dortmund,5,0,Borussia Monchengladbach,1.40,4.30,7.49
52,6,Eintracht Frankfurt,2,1,SC Freiburg,1.77,3.53,4.27
53,6,VfL Wolfsburg,0,2,FSV Mainz 05,2.12,3.31,3.25
54,7,Augsburg,3,1,Werder Bremen,2.92,3.32,2.27
55,7,SC Freiburg,3,0,Nurnberg,2.18,3.32,3.11
56,7,FSV Mainz 05,1,0,Fortuna Dusseldorf,1.88,3.36,3.94
57,7,Greuther Furth,0,1,Hamburger SV,2.70,3.24,2.47
58,7,Bayern Munchen,2,0,TSG Hoffenheim,1.16,6.83,14.41
59,7,Schalke 04,3,0,VfL Wolfsburg,1.43,4.19,7.10
60,7,Borussia Monchengladbach,2,0,Eintracht Frankfurt,2.15,3.34,3.08
61,7,VfB Stuttgart,2,2,Bayer Leverkusen,2.44,3.29,2.68
62,7,Hannover 96,1,1,Borussia Dortmund,4.32,3.60,1.73
63,8,TSG Hoffenheim,3,3,Greuther Furth,1.80,3.46,4.23
64,8,Eintracht Frankfurt,3,1,Hannover 96,2.09,3.38,3.23
65,8,Fortuna Dusseldorf,0,5,Bayern Munchen,9.27,4.85,1.31
66,8,Borussia Dortmund,1,2,Schalke 04,1.65,3.68,4.82
67,8,Bayer Leverkusen,2,2,FSV Mainz 05,1.65,3.67,4.92
68,8,VfL Wolfsburg,0,2,SC Freiburg,2.22,3.32,3.03
69,8,Werder Bremen,4,0,Borussia Monchengladbach,2.14,3.32,3.18
70,8,Nurnberg,0,0,Augsburg,1.99,3.31,3.56
71,8,Hamburger SV,0,1,VfB Stuttgart,2.26,3.30,2.94
72,9,Augsburg,0,2,Hamburger SV,2.45,3.27,2.72
73,9,SC Freiburg,0,2,Borussia Dortmund,5.68,3.75,1.56
74,9,FSV Mainz 05,3,0,TSG Hoffenheim,2.05,3.33,3.39
75,9,Greuther Furth,1,1,Werder Bremen,2.60,3.28,2.55
76,9,Fortuna Dusseldorf,1,4,VfL Wolfsburg,2.28,3.26,2.96
77,9,Schalke 04,1,0,Nurnberg,1.33,4.79,8.44
78,9,VfB Stuttgart,2,1,Eintracht Frankfurt,2.07,3.40,3.26
79,9,Bayern Munchen,1,2,Bayer Leverkusen,1.23,5.67,11.49
80,9,Hannover 96,2,3,Borussia Monchengladbach,1.98,3.36,3.57
81,10,Eintracht Frankfurt,1,1,Greuther Furth,1.70,3.61,4.60
82,10,Hannover 96,2,0,Augsburg,1.73,3.54,4.54
83,10,Nurnberg,1,0,VfL Wolfsburg,2.36,3.28,2.85
84,10,TSG Hoffenheim,3,2,Schalke 04,3.62,3.45,1.95
85,10,Borussia Dortmund,0,0,VfB Stuttgart,1.36,4.66,7.79
86,10,Borussia Monchengladbach,1,1,SC Freiburg,2.03,3.34,3.46
87,10,Hamburger SV,0,3,Bayern Munchen,7.83,4.67,1.36
88,10,Bayer Leverkusen,3,2,Fortuna Dusseldorf,1.49,4.03,6.38
89,10,Werder Bremen,2,1,FSV Mainz 05,2.06,3.40,3.34
90,11,FSV Mainz 05,2,1,Nurnberg,1.73,3.54,4.54
91,11,SC Freiburg,0,0,Hamburger SV,2.12,3.32,3.24
92,11,Fortuna Dusseldorf,1,1,TSG Hoffenheim,2.65,3.25,2.53
93,11,Augsburg,1,3,Borussia Dortmund,5.94,4.04,1.51
94,11,Bayern Munchen,2,0,Eintracht Frankfurt,1.17,6.65,14.15
95,11,Schalke 04,2,1,Werder Bremen,1.50,4.16,5.87
96,11,VfL Wolfsburg,3,1,Bayer Leverkusen,3.13,3.36,2.15
97,11,VfB Stuttgart,2,4,Hannover 96,2.03,3.39,3.44
98,11,Greuther Furth,2,4,Borussia Monchengladbach,2.67,3.23,2.52
99,12,Hannover 96,1,2,SC Freiburg,1.97,3.39,3.56
100,12,Hamburger SV,1,0,FSV Mainz 05,2.26,3.30,2.98
101,12,Eintracht Frankfurt,4,2,Augsburg,1.72,3.60,4.47
102,12,Borussia Dortmund,3,1,Greuther Furth,1.19,6.32,13.83
103,12,Borussia Monchengladbach,1,2,VfB Stuttgart,2.43,3.30,2.72
104,12,Nurnberg,1,1,Bayern Munchen,10.08,5.00,1.29
105,12,Bayer Leverkusen,2,0,Schalke 04,2.45,3.33,2.68
106,12,Werder Bremen,2,1,Fortuna Dusseldorf,1.54,3.94,5.67
107,12,TSG Hoffenheim,1,3,VfL Wolfsburg,2.27,3.31,2.94
108,13,Fortuna Dusseldorf,2,0,Hamburger SV,2.56,3.28,2.59
109,13,FSV Mainz 05,1,2,Borussia Dortmund,5.13,3.68,1.62
110,13,Greuther Furth,0,0,Nurnberg,2.37,3.29,2.82
111,13,Bayern Munchen,5,0,Hannover 96,1.16,6.96,15.04
112,13,Schalke 04,1,1,Eintracht Frankfurt,1.43,4.25,6.76
113,13,VfL Wolfsburg,1,1,Werder Bremen,2.29,3.35,2.85
114,13,SC Freiburg,3,0,VfB Stuttgart,2.28,3.33,2.93
115,13,TSG Hoffenheim,1,2,Bayer Leverkusen,2.99,3.37,2.22
116,13,Augsburg,1,1,Borussia Monchengladbach,2.33,3.29,2.87
117,14,Hannover 96,2,0,Greuther Furth,1.62,3.71,5.09
118,14,Hamburger SV,3,1,Schalke 04,3.75,3.44,1.91
119,14,Eintracht Frankfurt,1,3,FSV Mainz 05,2.06,3.33,3.33
120,14,Borussia Dortmund,1,1,Fortuna Dusseldorf,1.16,6.92,15.30
121,14,SC Freiburg,0,2,Bayern Munchen,8.30,4.65,1.35
122,14,Borussia Monchengladbach,2,0,VfL Wolfsburg,2.29,3.33,2.87
123,14,VfB Stuttgart,2,1,Augsburg,1.58,3.82,5.31
124,14,Werder Bremen,1,4,Bayer Leverkusen,2.59,3.32,2.53
125,14,Nurnberg,4,2,TSG Hoffenheim,2.37,3.30,2.77
126,15,Fortuna Dusseldorf,4,0,Eintracht Frankfurt,2.93,3.24,2.26
127,15,Schalke 04,1,1,Borussia Monchengladbach,1.42,4.39,6.68
128,15,Bayer Leverkusen,1,0,Nurnberg,1.43,4.32,6.65
129,15,FSV Mainz 05,2,1,Hannover 96,2.06,3.35,3.35
130,15,Augsburg,1,1,SC Freiburg,2.49,3.24,2.69
131,15,Greuther Furth,0,1,VfB Stuttgart,2.96,3.29,2.26
132,15,Bayern Munchen,1,1,Borussia Dortmund,1.77,3.67,4.11
133,15,TSG Hoffenheim,1,4,Werder Bremen,2.52,3.28,2.62
134,15,VfL Wolfsburg,1,1,Hamburger SV,1.93,3.43,3.63
135,16,Hamburger SV,2,0,TSG Hoffenheim,2.09,3.35,3.29
136,16,VfB Stuttgart,3,1,Schalke 04,2.79,3.32,2.37
137,16,Nurnberg,2,0,Fortuna Dusseldorf,1.88,3.41,3.90
138,16,SC Freiburg,1,0,Greuther Furth,1.66,3.59,4.96
139,16,Augsburg,0,2,Bayern Munchen,9.76,5.02,1.28
140,16,Borussia Dortmund,2,3,VfL Wolfsburg,1.27,5.32,9.73
141,16,Eintracht Frankfurt,4,1,Werder Bremen,2.25,3.38,2.91
142,16,Borussia Monchengladbach,2,0,FSV Mainz 05,2.32,3.29,2.88
143,16,Hannover 96,3,2,Bayer Leverkusen,2.76,3.38,2.36
144,17,Bayern Munchen,1,1,Borussia Monchengladbach,1.16,6.93,15.20
145,17,Bayer Leverkusen,3,0,Hamburger SV,1.58,3.85,5.31
146,17,VfL Wolfsburg,0,2,Eintracht Frankfurt,2.13,3.40,3.14
147,17,FSV Mainz 05,3,1,VfB Stuttgart,2.24,3.33,2.97
148,17,Greuther Furth,1,1,Augsburg,2.37,3.22,2.87
149,17,Fortuna Dusseldorf,2,1,Hannover 96,2.70,3.21,2.50
150,17,Schalke 04,1,3,SC Freiburg,1.60,3.74,5.26
151,17,TSG Hoffenheim,1,3,Borussia Dortmund,6.06,4.14,1.49
152,17,Werder Bremen,1,1,Nurnberg,1.83,3.53,3.95
153,18,Schalke 04,5,4,Hannover 96,1.68,3.70,4.74
154,18,Bayer Leverkusen,3,1,Eintracht Frankfurt,1.60,3.90,5.15
155,18,Bayern Munchen,2,0,Greuther Furth,1.11,8.51,20.55
156,18,TSG Hoffenheim,0,0,Borussia Monchengladbach,2.50,3.25,2.70
157,18,VfL Wolfsburg,2,0,VfB Stuttgart,2.22,3.34,3.03
158,18,FSV Mainz 05,0,0,SC Freiburg,2.06,3.29,3.46
159,18,Werder Bremen,0,5,Borussia Dortmund,4.74,3.74,1.66
160,18,Nurnberg,1,1,Hamburger SV,2.36,3.23,2.88
161,18,Fortuna Dusseldorf,2,3,Augsburg,2.29,3.21,3.02
162,19,Borussia Dortmund,3,0,Nurnberg,1.21,6.04,11.23
163,19,Hannover 96,2,1,VfL Wolfsburg,2.15,3.32,3.16
164,19,Augsburg,0,0,Schalke 04,3.59,3.35,2.00
165,19,Eintracht Frankfurt,2,1,TSG Hoffenheim,1.89,3.44,3.70
166,19,Greuther Furth,0,3,FSV Mainz 05,2.81,3.21,2.41
167,19,Borussia Monchengladbach,2,1,Fortuna Dusseldorf,1.67,3.61,4.95
168,19,SC Freiburg,0,0,Bayer Leverkusen,2.82,3.30,2.39
169,19,Hamburger SV,3,2,Werder Bremen,2.30,3.33,2.91
170,19,VfB Stuttgart,0,2,Bayern Munchen,6.29,4.22,1.47
171,20,Werder Bremen,2,0,Hannover 96,2.04,3.43,3.32
172,20,TSG Hoffenheim,2,1,SC Freiburg,2.45,3.23,2.70
173,20,VfL Wolfsburg,1,1,Augsburg,1.73,3.50,4.46
174,20,Schalke 04,1,2,Greuther Furth,1.30,5.04,8.67
175,20,Fortuna Dusseldorf,3,1,VfB Stuttgart,2.93,3.25,2.27
176,20,FSV Mainz 05,0,3,Bayern Munchen,6.73,4.28,1.43
177,20,Hamburger SV,0,2,Eintracht Frankfurt,2.21,3.32,3.01
178,20,Nurnberg,2,1,Borussia Monchengladbach,2.40,3.16,2.81
179,20,Bayer Leverkusen,2,3,Borussia Dortmund,3.04,3.37,2.19
180,21,Borussia Monchengladbach,3,3,Bayer Leverkusen,2.98,3.29,2.27
181,21,Greuther Furth,0,1,VfL Wolfsburg,3.00,3.24,2.29
182,21,VfB Stuttgart,1,4,Werder Bremen,2.26,3.37,2.93
183,21,Eintracht Frankfurt,0,0,Nurnberg,1.90,3.47,3.79
184,21,Hannover 96,1,0,TSG Hoffenheim,2.05,3.41,3.35
185,21,Borussia Dortmund,1,4,Hamburger SV,1.25,5.69,10.01
186,21,Bayern Munchen,4,0,Schalke 04,1.27,5.58,9.33
187,21,Augsburg,1,1,FSV Mainz 05,2.62,3.20,2.57
188,21,SC Freiburg,1,0,Fortuna Dusseldorf,1.61,3.72,5.24
189,22,VfL Wolfsburg,0,2,Bayern Munchen,7.47,4.89,1.35
190,22,Werder Bremen,2,3,SC Freiburg,2.01,3.40,3.46
191,22,Bayer Leverkusen,2,1,Augsburg,1.46,4.28,6.28
192,22,Fortuna Dusseldorf,1,0,Greuther Furth,2.15,3.26,3.21
193,22,FSV Mainz 05,2,2,Schalke 04,2.42,3.28,2.77
194,22,Hamburger SV,1,0,Borussia Monchengladbach,2.05,3.34,3.43
195,22,Borussia Dortmund,3,0,Eintracht Frankfurt,1.35,5.00,7.18
196,22,Nurnberg,2,2,Hannover 96,2.17,3.30,3.16
197,22,TSG Hoffenheim,0,1,VfB Stuttgart,2.29,3.30,2.96
198,23,SC Freiburg,0,0,Eintracht Frankfurt,2.05,3.36,3.32
199,23,FSV Mainz 05,1,1,VfL Wolfsburg,2.00,3.35,3.50
200,23,Bayern Munchen,6,1,Werder Bremen,1.19,6.28,12.71
201,23,VfB Stuttgart,1,1,Nurnberg,2.10,3.32,3.24
202,23,Augsburg,2,1,TSG Hoffenheim,2.30,3.28,2.95
203,23,Hannover 96,5,1,Hamburger SV,2.30,3.34,2.85
204,23,Schalke 04,2,1,Fortuna Dusseldorf,1.48,4.09,6.10
205,23,Borussia Monchengladbach,1,1,Borussia Dortmund,4.60,3.71,1.70
206,23,Greuther Furth,0,0,Bayer Leverkusen,4.15,3.58,1.78
207,24,Eintracht Frankfurt,0,1,Borussia Monchengladbach,2.07,3.31,3.31
208,24,Borussia Dortmund,3,1,Hannover 96,1.25,5.93,9.36
209,24,Nurnberg,1,1,SC Freiburg,2.46,3.22,2.72
210,24,Werder Bremen,0,1,Augsburg,1.74,3.65,4.25
211,24,Hamburger SV,1,1,Greuther Furth,1.61,3.76,5.22
212,24,VfL Wolfsburg,1,4,Schalke 04,2.43,3.28,2.73
213,24,Bayer Leverkusen,2,1,VfB Stuttgart,1.55,3.98,5.47
214,24,TSG Hoffenheim,0,1,Bayern Munchen,9.72,5.46,1.27
215,24,Fortuna Dusseldorf,1,1,FSV Mainz 05,2.78,3.24,2.41
216,25,Augsburg,1,2,Nurnberg,2.20,3.23,3.22
217,25,Greuther Furth,0,3,TSG Hoffenheim,2.53,3.21,2.69
218,25,Bayern Munchen,3,2,Fortuna Dusseldorf,1.11,7.94,20.04
219,25,Schalke 04,2,1,Borussia Dortmund,3.37,3.40,2.05
220,25,FSV Mainz 05,1,0,Bayer Leverkusen,2.81,3.27,2.40
221,25,SC Freiburg,2,5,VfL Wolfsburg,1.93,3.38,3.80
222,25,Borussia Monchengladbach,1,1,Werder Bremen,2.24,3.34,3.00
223,25,Hannover 96,0,0,Eintracht Frankfurt,2.25,3.37,2.97
224,25,VfB Stuttgart,0,1,Hamburger SV,2.30,3.33,2.92
225,26,VfL Wolfsburg,1,1,Fortuna Dusseldorf,1.80,3.50,4.26
226,26,Nurnberg,3,0,Schalke 04,3.02,3.27,2.27
227,26,Borussia Dortmund,5,1,SC Freiburg,1.36,4.96,7.35
228,26,TSG Hoffenheim,0,0,FSV Mainz 05,2.50,3.27,2.69
229,26,Hamburger SV,0,1,Augsburg,1.82,3.42,4.19
230,26,Werder Bremen,2,2,Greuther Furth,1.56,3.94,5.49
231,26,Bayer Leverkusen,1,2,Bayern Munchen,4.76,3.71,1.69
232,26,Eintracht Frankfurt,1,2,VfB Stuttgart,2.06,3.37,3.42
233,26,Borussia Monchengladbach,1,0,Hannover 96,2.02,3.37,3.52
234,27,Schalke 04,3,0,TSG Hoffenheim,1.53,4.10,5.50
235,27,VfB Stuttgart,1,2,Borussia Dortmund,4.20,3.58,1.78
236,27,SC Freiburg,2,0,Borussia Monchengladbach,1.99,3.34,3.59
237,27,Fortuna Dusseldorf,1,4,Bayer Leverkusen,4.04,3.43,1.85
238,27,Augsburg,0,2,Hannover 96,2.18,3.28,3.20
239,27,FSV Mainz 05,1,1,Werder Bremen,2.09,3.34,3.34
240,27,Bayern Munchen,9,2,Hamburger SV,1.28,5.43,8.90
241,27,VfL Wolfsburg,2,2,Nurnberg,2.04,3.33,3.46
242,27,Greuther Furth,2,3,Eintracht Frankfurt,2.94,3.24,2.33
243,28,TSG Hoffenheim,3,0,Fortuna Dusseldorf,2.05,3.36,3.40
244,28,Borussia Dortmund,4,2,Augsburg,1.30,5.43,8.20
245,28,Borussia Monchengladbach,1,0,Greuther Furth,1.57,3.87,5.50
246,28,Bayer Leverkusen,1,1,VfL Wolfsburg,1.51,4.12,5.74
247,28,Eintracht Frankfurt,0,1,Bayern Munchen,5.13,3.96,1.59
248,28,Werder Bremen,0,2,Schalke 04,2.59,3.36,2.52
249,28,Hamburger SV,0,1,SC Freiburg,2.26,3.29,3.01
250,28,Nurnberg,2,1,FSV Mainz 05,2.37,3.23,2.87
251,28,Hannover 96,0,0,VfB Stuttgart,2.21,3.33,3.05
252,29,SC Freiburg,3,1,Hannover 96,1.82,3.49,4.02
253,29,Greuther Furth,1,6,Borussia Dortmund,6.50,4.24,1.45
254,29,Fortuna Dusseldorf,2,2,Werder Bremen,2.72,3.26,2.42
255,29,Bayern Munchen,4,0,Nurnberg,1.21,5.96,12.24
256,29,VfL Wolfsburg,2,2,TSG Hoffenheim,2.04,3.35,3.37
257,29,FSV Mainz 05,1,2,Hamburger SV,2.11,3.33,3.27
258,29,Schalke 04,2,2,Bayer Leverkusen,2.24,3.30,2.99
259,29,VfB Stuttgart,2,0,Borussia Monchengladbach,2.31,3.25,2.95
260,29,Augsburg,2,0,Eintracht Frankfurt,2.35,3.23,2.91
261,30,Borussia Monchengladbach,1,0,Augsburg,2.04,3.25,3.46
262,30,Bayer Leverkusen,5,0,TSG Hoffenheim,1.48,4.10,6.18
263,30,Borussia Dortmund,2,0,FSV Mainz 05,1.44,4.31,6.54
264,30,Hannover 96,1,6,Bayern Munchen,5.34,3.82,1.58
265,30,Eintracht Frankfurt,1,0,Schalke 04,2.81,3.28,2.35
266,30,Hamburger SV,2,1,Fortuna Dusseldorf,1.84,3.41,3.96
267,30,Werder Bremen,0,3,VfL Wolfsburg,2.11,3.39,3.20
268,30,VfB Stuttgart,2,1,SC Freiburg,2.29,3.25,2.90
269,30,Nurnberg,0,1,Greuther Furth,1.66,3.57,4.85
270,31,Greuther Furth,2,3,Hannover 96,2.78,3.28,2.41
271,31,VfL Wolfsburg,3,1,Borussia Monchengladbach,2.14,3.30,3.26
272,31,Augsburg,3,0,VfB Stuttgart,2.17,3.29,3.11
273,31,Bayer Leverkusen,1,0,Werder Bremen,1.44,4.37,6.49
274,31,TSG Hoffenheim,2,1,Nurnberg,2.07,3.34,3.35
275,31,Bayern Munchen,1,0,SC Freiburg,1.29,5.12,9.72
276,31,Fortuna Dusseldorf,1,2,Borussia Dortmund,4.44,3.66,1.72
277,31,FSV Mainz 05,0,0,Eintracht Frankfurt,2.09,3.32,3.34
278,31,Schalke 04,4,1,Hamburger SV,1.61,3.81,5.13
279,32,Borussia Monchengladbach,0,1,Schalke 04,3.10,3.35,2.16
280,32,VfB Stuttgart,0,2,Greuther Furth,1.65,3.72,4.89
281,32,Eintracht Frankfurt,3,1,Fortuna Dusseldorf,1.79,3.52,4.21
282,32,Werder Bremen,2,2,TSG Hoffenheim,2.05,3.48,3.29
283,32,Hannover 96,2,2,FSV Mainz 05,2.29,3.32,2.92
284,32,Nurnberg,0,2,Bayer Leverkusen,3.49,3.41,1.98
285,32,Borussia Dortmund,1,1,Bayern Munchen,2.73,3.31,2.43
286,32,SC Freiburg,2,0,Augsburg,1.94,3.42,3.67
287,32,Hamburger SV,1,1,VfL Wolfsburg,2.19,3.39,3.05
288,33,VfL Wolfsburg,3,3,Borussia Dortmund,3.79,3.57,1.87
289,33,FSV Mainz 05,2,4,Borussia Monchengladbach,2.20,3.32,3.07
290,33,Schalke 04,1,2,VfB Stuttgart,1.37,4.66,7.36
291,33,Bayer Leverkusen,3,1,Hannover 96,1.35,4.77,7.69
292,33,Fortuna Dusseldorf,1,2,Nurnberg,1.84,3.56,3.90
293,33,Greuther Furth,1,2,SC Freiburg,3.95,3.58,1.83
294,33,Bayern Munchen,3,0,Augsburg,1.19,6.39,12.26
295,33,TSG Hoffenheim,1,4,Hamburger SV,1.97,3.56,3.41
296,33,Werder Bremen,1,1,Eintracht Frankfurt,2.16,3.42,3.03
297,34,Borussia Monchengladbach,3,4,Bayern Munchen,5.00,3.95,1.60
298,34,SC Freiburg,1,2,Schalke 04,2.74,3.48,2.35
299,34,Hamburger SV,0,1,Bayer Leverkusen,3.04,3.73,2.09
300,34,Eintracht Frankfurt,2,2,VfL Wolfsburg,1.74,3.70,4.30
301,34,Nurnberg,3,2,Werder Bremen,2.29,3.49,2.80
302,34,Borussia Dortmund,1,2,TSG Hoffenheim,1.46,4.80,5.48
303,34,VfB Stuttgart,2,2,FSV Mainz 05,2.06,3.49,3.26
304,34,Augsburg,3,1,Greuther Furth,1.42,4.53,6.59
305,34,Hannover 96,3,0,Fortuna Dusseldorf,2.58,3.43,2.51
